buying,maint,doors,persons,lug_boot,safety,CAR,sampleNum,tuning_run,k,exponent,standard_dev_mult,estimate
vhigh,low,3,2,small,low,unacc,351,3,12,2,1,unacc
vhigh,low,3,2,small,low,unacc,351,3,18,2,1,unacc
vhigh,low,3,2,small,low,unacc,351,3,24,2,1,unacc
vhigh,high,4,4,med,med,unacc,175,3,6,1,1,unacc
vhigh,high,4,4,med,med,unacc,175,3,12,1,1,unacc
vhigh,high,4,4,med,med,unacc,175,3,18,1,1,unacc
vhigh,high,4,4,med,med,unacc,175,3,24,1,1,unacc
vhigh,high,4,4,med,med,unacc,175,3,6,2,1,unacc
vhigh,high,4,4,med,med,unacc,175,3,12,2,1,unacc
vhigh,high,4,4,med,med,unacc,175,3,18,2,1,unacc
vhigh,high,4,4,med,med,unacc,175,3,24,2,1,unacc
high,high,5more,4,big,low,unacc,636,3,6,1,1,unacc
high,high,5more,4,big,low,unacc,636,3,12,1,1,unacc
high,high,5more,4,big,low,unacc,636,3,18,1,1,unacc
high,high,5more,4,big,low,unacc,636,3,24,1,1,unacc
high,high,5more,4,big,low,unacc,636,3,6,2,1,unacc
high,high,5more,4,big,low,unacc,636,3,12,2,1,unacc
high,high,5more,4,big,low,unacc,636,3,18,2,1,unacc
high,high,5more,4,big,low,unacc,636,3,24,2,1,unacc
med,vhigh,3,more,small,low,unacc,909,3,6,1,1,unacc
med,vhigh,3,more,small,low,unacc,909,3,12,1,1,unacc
med,vhigh,3,more,small,low,unacc,909,3,18,1,1,unacc
med,vhigh,3,more,small,low,unacc,909,3,24,1,1,unacc
med,vhigh,3,more,small,low,unacc,909,3,6,2,1,unacc
med,vhigh,3,more,small,low,unacc,909,3,12,2,1,unacc
med,vhigh,3,more,small,low,unacc,909,3,18,2,1,unacc
med,vhigh,3,more,small,low,unacc,909,3,24,2,1,unacc
low,vhigh,5more,2,med,med,unacc,1381,3,6,1,1,unacc
low,vhigh,5more,2,med,med,unacc,1381,3,12,1,1,unacc
low,vhigh,5more,2,med,med,unacc,1381,3,18,1,1,unacc
low,vhigh,5more,2,med,med,unacc,1381,3,24,1,1,unacc
low,vhigh,5more,2,med,med,unacc,1381,3,6,2,1,unacc
low,vhigh,5more,2,med,med,unacc,1381,3,12,2,1,unacc
low,vhigh,5more,2,med,med,unacc,1381,3,18,2,1,unacc
low,vhigh,5more,2,med,med,unacc,1381,3,24,2,1,unacc
low,med,4,2,small,high,unacc,1568,3,6,1,1,unacc
low,med,4,2,small,high,unacc,1568,3,12,1,1,unacc
low,med,4,2,small,high,unacc,1568,3,18,1,1,unacc
low,med,4,2,small,high,unacc,1568,3,24,1,1,unacc
low,med,4,2,small,high,unacc,1568,3,6,2,1,unacc
low,med,4,2,small,high,unacc,1568,3,12,2,1,unacc
low,med,4,2,small,high,unacc,1568,3,18,2,1,unacc
low,med,4,2,small,high,unacc,1568,3,24,2,1,unacc
vhigh,vhigh,4,more,med,high,unacc,77,3,6,1,1,unacc
vhigh,vhigh,4,more,med,high,unacc,77,3,12,1,1,unacc
vhigh,vhigh,4,more,med,high,unacc,77,3,18,1,1,unacc
vhigh,vhigh,4,more,med,high,unacc,77,3,24,1,1,unacc
vhigh,vhigh,4,more,med,high,unacc,77,3,6,2,1,unacc
vhigh,vhigh,4,more,med,high,unacc,77,3,12,2,1,unacc
vhigh,vhigh,4,more,med,high,unacc,77,3,18,2,1,unacc
vhigh,vhigh,4,more,med,high,unacc,77,3,24,2,1,unacc
high,low,5more,2,small,high,unacc,839,3,6,1,1,unacc
high,low,5more,2,small,high,unacc,839,3,12,1,1,unacc
high,low,5more,2,small,high,unacc,839,3,18,1,1,unacc
high,low,5more,2,small,high,unacc,839,3,24,1,1,unacc
high,low,5more,2,small,high,unacc,839,3,6,2,1,unacc
high,low,5more,2,small,high,unacc,839,3,12,2,1,unacc
high,low,5more,2,small,high,unacc,839,3,18,2,1,unacc
high,low,5more,2,small,high,unacc,839,3,24,2,1,unacc
high,vhigh,2,more,med,med,unacc,454,3,6,1,1,unacc
high,vhigh,2,more,med,med,unacc,454,3,12,1,1,unacc
high,vhigh,2,more,med,med,unacc,454,3,18,1,1,unacc
high,vhigh,2,more,med,med,unacc,454,3,24,1,1,unacc
high,vhigh,2,more,med,med,unacc,454,3,6,2,1,unacc
high,vhigh,2,more,med,med,unacc,454,3,12,2,1,unacc
high,vhigh,2,more,med,med,unacc,454,3,18,2,1,unacc
high,vhigh,2,more,med,med,unacc,454,3,24,2,1,unacc
high,vhigh,5more,4,small,low,unacc,522,3,6,1,1,unacc
high,vhigh,5more,4,small,low,unacc,522,3,12,1,1,unacc
high,vhigh,5more,4,small,low,unacc,522,3,18,1,1,unacc
high,vhigh,5more,4,small,low,unacc,522,3,24,1,1,unacc
high,vhigh,5more,4,small,low,unacc,522,3,6,2,1,unacc
high,vhigh,5more,4,small,low,unacc,522,3,12,2,1,unacc
high,vhigh,5more,4,small,low,unacc,522,3,18,2,1,unacc
high,vhigh,5more,4,small,low,unacc,522,3,24,2,1,unacc
high,vhigh,5more,more,small,high,unacc,533,3,6,1,1,unacc
high,vhigh,5more,more,small,high,unacc,533,3,12,1,1,unacc
high,vhigh,5more,more,small,high,unacc,533,3,18,1,1,unacc
high,vhigh,5more,more,small,high,unacc,533,3,24,1,1,unacc
high,vhigh,5more,more,small,high,unacc,533,3,6,2,1,unacc
high,vhigh,5more,more,small,high,unacc,533,3,12,2,1,unacc
high,vhigh,5more,more,small,high,unacc,533,3,18,2,1,unacc
high,vhigh,5more,more,small,high,unacc,533,3,24,2,1,unacc
med,vhigh,3,2,small,low,unacc,891,3,6,1,1,unacc
med,vhigh,3,2,small,low,unacc,891,3,12,1,1,unacc
med,vhigh,3,2,small,low,unacc,891,3,18,1,1,unacc
med,vhigh,3,2,small,low,unacc,891,3,24,1,1,unacc
med,vhigh,3,2,small,low,unacc,891,3,6,2,1,unacc
med,vhigh,3,2,small,low,unacc,891,3,12,2,1,unacc
med,vhigh,3,2,small,low,unacc,891,3,18,2,1,unacc
med,vhigh,3,2,small,low,unacc,891,3,24,2,1,unacc
high,high,2,2,small,high,unacc,542,3,6,1,1,unacc
high,high,2,2,small,high,unacc,542,3,12,1,1,unacc
high,high,2,2,small,high,unacc,542,3,18,1,1,unacc
high,high,2,2,small,high,unacc,542,3,24,1,1,unacc
high,high,2,2,small,high,unacc,542,3,6,2,1,unacc
high,high,2,2,small,high,unacc,542,3,12,2,1,unacc
high,high,2,2,small,high,unacc,542,3,18,2,1,unacc
high,high,2,2,small,high,unacc,542,3,24,2,1,unacc
high,vhigh,4,2,med,med,unacc,490,3,6,1,1,unacc
high,vhigh,4,2,med,med,unacc,490,3,12,1,1,unacc
high,vhigh,4,2,med,med,unacc,490,3,18,1,1,unacc
high,vhigh,4,2,med,med,unacc,490,3,24,1,1,unacc
high,vhigh,4,2,med,med,unacc,490,3,6,2,1,unacc
high,vhigh,4,2,med,med,unacc,490,3,12,2,1,unacc
high,vhigh,4,2,med,med,unacc,490,3,18,2,1,unacc
high,vhigh,4,2,med,med,unacc,490,3,24,2,1,unacc
vhigh,vhigh,4,4,small,high,unacc,65,3,6,1,1,unacc
vhigh,vhigh,4,4,small,high,unacc,65,3,12,1,1,unacc
vhigh,vhigh,4,4,small,high,unacc,65,3,18,1,1,unacc
vhigh,vhigh,4,4,small,high,unacc,65,3,24,1,1,unacc
vhigh,vhigh,4,4,small,high,unacc,65,3,6,2,1,unacc
vhigh,vhigh,4,4,small,high,unacc,65,3,12,2,1,unacc
vhigh,vhigh,4,4,small,high,unacc,65,3,18,2,1,unacc
vhigh,vhigh,4,4,small,high,unacc,65,3,24,2,1,unacc
low,low,5more,2,med,high,unacc,1706,3,6,1,1,unacc
low,low,5more,2,med,high,unacc,1706,3,12,1,1,unacc
low,low,5more,2,med,high,unacc,1706,3,18,1,1,unacc
low,low,5more,2,med,high,unacc,1706,3,24,1,1,unacc
low,low,5more,2,med,high,unacc,1706,3,6,2,1,unacc
low,low,5more,2,med,high,unacc,1706,3,12,2,1,unacc
low,low,5more,2,med,high,unacc,1706,3,18,2,1,unacc
low,low,5more,2,med,high,unacc,1706,3,24,2,1,unacc
high,low,2,2,med,high,unacc,761,3,6,1,1,unacc
high,low,2,2,med,high,unacc,761,3,12,1,1,unacc
high,low,2,2,med,high,unacc,761,3,18,1,1,unacc
high,low,2,2,med,high,unacc,761,3,24,1,1,unacc
high,low,2,2,med,high,unacc,761,3,6,2,1,unacc
high,low,2,2,med,high,unacc,761,3,12,2,1,unacc
high,low,2,2,med,high,unacc,761,3,18,2,1,unacc
high,low,2,2,med,high,unacc,761,3,24,2,1,unacc
high,vhigh,4,4,big,med,unacc,502,3,6,1,1,unacc
high,vhigh,4,4,big,med,unacc,502,3,12,1,1,unacc
high,vhigh,4,4,big,med,unacc,502,3,18,1,1,unacc
high,vhigh,4,4,big,med,unacc,502,3,24,1,1,unacc
high,vhigh,4,4,big,med,unacc,502,3,6,2,1,unacc
high,vhigh,4,4,big,med,unacc,502,3,12,2,1,unacc
high,vhigh,4,4,big,med,unacc,502,3,18,2,1,unacc
high,vhigh,4,4,big,med,unacc,502,3,24,2,1,unacc
high,high,3,4,small,med,unacc,577,3,6,1,1,unacc
high,high,3,4,small,med,unacc,577,3,12,1,1,unacc
high,high,3,4,small,med,unacc,577,3,18,1,1,unacc
high,high,3,4,small,med,unacc,577,3,24,1,1,unacc
high,high,3,4,small,med,unacc,577,3,6,2,1,unacc
high,high,3,4,small,med,unacc,577,3,12,2,1,unacc
high,high,3,4,small,med,unacc,577,3,18,2,1,unacc
high,high,3,4,small,med,unacc,577,3,24,2,1,unacc
med,low,4,2,med,high,unacc,1247,3,6,1,1,unacc
med,low,4,2,med,high,unacc,1247,3,12,1,1,unacc
med,low,4,2,med,high,unacc,1247,3,18,1,1,unacc
med,low,4,2,med,high,unacc,1247,3,24,1,1,unacc
med,low,4,2,med,high,unacc,1247,3,6,2,1,unacc
med,low,4,2,med,high,unacc,1247,3,12,2,1,unacc
med,low,4,2,med,high,unacc,1247,3,18,2,1,unacc
med,low,4,2,med,high,unacc,1247,3,24,2,1,unacc
med,vhigh,5more,more,small,med,unacc,964,3,6,1,1,unacc
med,vhigh,5more,more,small,med,unacc,964,3,12,1,1,unacc
med,vhigh,5more,more,small,med,unacc,964,3,18,1,1,unacc
med,vhigh,5more,more,small,med,unacc,964,3,24,1,1,unacc
med,vhigh,5more,more,small,med,unacc,964,3,6,2,1,unacc
med,vhigh,5more,more,small,med,unacc,964,3,12,2,1,unacc
med,vhigh,5more,more,small,med,unacc,964,3,18,2,1,unacc
med,vhigh,5more,more,small,med,unacc,964,3,24,2,1,unacc
med,high,3,2,med,med,unacc,1003,3,6,1,1,unacc
med,high,3,2,med,med,unacc,1003,3,12,1,1,unacc
med,high,3,2,med,med,unacc,1003,3,18,1,1,unacc
med,high,3,2,med,med,unacc,1003,3,24,1,1,unacc
med,high,3,2,med,med,unacc,1003,3,6,2,1,unacc
med,high,3,2,med,med,unacc,1003,3,12,2,1,unacc
med,high,3,2,med,med,unacc,1003,3,18,2,1,unacc
med,high,3,2,med,med,unacc,1003,3,24,2,1,unacc
vhigh,high,4,4,big,med,unacc,178,3,6,1,1,unacc
vhigh,high,4,4,big,med,unacc,178,3,12,1,1,unacc
vhigh,high,4,4,big,med,unacc,178,3,18,1,1,unacc
vhigh,high,4,4,big,med,unacc,178,3,24,1,1,unacc
vhigh,high,4,4,big,med,unacc,178,3,6,2,1,unacc
vhigh,high,4,4,big,med,unacc,178,3,12,2,1,unacc
vhigh,high,4,4,big,med,unacc,178,3,18,2,1,unacc
vhigh,high,4,4,big,med,unacc,178,3,24,2,1,unacc
vhigh,med,3,2,med,low,unacc,246,3,6,1,1,unacc
vhigh,med,3,2,med,low,unacc,246,3,12,1,1,unacc
vhigh,med,3,2,med,low,unacc,246,3,18,1,1,unacc
vhigh,med,3,2,med,low,unacc,246,3,24,1,1,unacc
vhigh,med,3,2,med,low,unacc,246,3,6,2,1,unacc
vhigh,med,3,2,med,low,unacc,246,3,12,2,1,unacc
vhigh,med,3,2,med,low,unacc,246,3,18,2,1,unacc
vhigh,med,3,2,med,low,unacc,246,3,24,2,1,unacc
low,high,3,more,med,low,unacc,1452,3,6,1,1,unacc
low,high,3,more,med,low,unacc,1452,3,12,1,1,unacc
low,high,3,more,med,low,unacc,1452,3,18,1,1,unacc
low,high,3,more,med,low,unacc,1452,3,24,1,1,unacc
low,high,3,more,med,low,unacc,1452,3,6,2,1,unacc
low,high,3,more,med,low,unacc,1452,3,12,2,1,unacc
low,high,3,more,med,low,unacc,1452,3,18,2,1,unacc
low,high,3,more,med,low,unacc,1452,3,24,2,1,unacc
low,med,5more,more,big,low,unacc,1617,3,6,1,1,unacc
low,med,5more,more,big,low,unacc,1617,3,12,1,1,unacc
low,med,5more,more,big,low,unacc,1617,3,18,1,1,unacc
low,med,5more,more,big,low,unacc,1617,3,24,1,1,unacc
low,med,5more,more,big,low,unacc,1617,3,6,2,1,unacc
low,med,5more,more,big,low,unacc,1617,3,12,2,1,unacc
low,med,5more,more,big,low,unacc,1617,3,18,2,1,unacc
low,med,5more,more,big,low,unacc,1617,3,24,2,1,unacc
low,high,2,4,big,low,unacc,1419,3,6,1,1,unacc
low,high,2,4,big,low,unacc,1419,3,12,1,1,unacc
low,high,2,4,big,low,unacc,1419,3,18,1,1,unacc
low,high,2,4,big,low,unacc,1419,3,24,1,1,unacc
low,high,2,4,big,low,unacc,1419,3,6,2,1,unacc
low,high,2,4,big,low,unacc,1419,3,12,2,1,unacc
low,high,2,4,big,low,unacc,1419,3,18,2,1,unacc
low,high,2,4,big,low,unacc,1419,3,24,2,1,unacc
vhigh,high,4,2,med,med,unacc,166,3,6,1,1,unacc
vhigh,high,4,2,med,med,unacc,166,3,12,1,1,unacc
vhigh,high,4,2,med,med,unacc,166,3,18,1,1,unacc
vhigh,high,4,2,med,med,unacc,166,3,24,1,1,unacc
vhigh,high,4,2,med,med,unacc,166,3,6,2,1,unacc
vhigh,high,4,2,med,med,unacc,166,3,12,2,1,unacc
vhigh,high,4,2,med,med,unacc,166,3,18,2,1,unacc
vhigh,high,4,2,med,med,unacc,166,3,24,2,1,unacc
vhigh,high,3,more,big,med,unacc,160,3,6,1,1,unacc
vhigh,high,3,more,big,med,unacc,160,3,12,1,1,unacc
vhigh,high,3,more,big,med,unacc,160,3,18,1,1,unacc
vhigh,high,3,more,big,med,unacc,160,3,24,1,1,unacc
vhigh,high,3,more,big,med,unacc,160,3,6,2,1,unacc
vhigh,high,3,more,big,med,unacc,160,3,12,2,1,unacc
vhigh,high,3,more,big,med,unacc,160,3,18,2,1,unacc
vhigh,high,3,more,big,med,unacc,160,3,24,2,1,unacc
med,high,3,2,small,low,unacc,999,3,6,1,1,unacc
med,high,3,2,small,low,unacc,999,3,12,1,1,unacc
med,high,3,2,small,low,unacc,999,3,18,1,1,unacc
med,high,3,2,small,low,unacc,999,3,24,1,1,unacc
med,high,3,2,small,low,unacc,999,3,6,2,1,unacc
med,high,3,2,small,low,unacc,999,3,12,2,1,unacc
med,high,3,2,small,low,unacc,999,3,18,2,1,unacc
med,high,3,2,small,low,unacc,999,3,24,2,1,unacc
med,vhigh,2,2,med,low,unacc,867,3,6,1,1,unacc
med,vhigh,2,2,med,low,unacc,867,3,12,1,1,unacc
med,vhigh,2,2,med,low,unacc,867,3,18,1,1,unacc
med,vhigh,2,2,med,low,unacc,867,3,24,1,1,unacc
med,vhigh,2,2,med,low,unacc,867,3,6,2,1,unacc
med,vhigh,2,2,med,low,unacc,867,3,12,2,1,unacc
med,vhigh,2,2,med,low,unacc,867,3,18,2,1,unacc
med,vhigh,2,2,med,low,unacc,867,3,24,2,1,unacc
low,low,2,4,med,low,unacc,1632,3,6,1,1,unacc
low,low,2,4,med,low,unacc,1632,3,12,1,1,unacc
low,low,2,4,med,low,unacc,1632,3,18,1,1,unacc
low,low,2,4,med,low,unacc,1632,3,24,1,1,unacc
low,low,2,4,med,low,unacc,1632,3,6,2,1,unacc
low,low,2,4,med,low,unacc,1632,3,12,2,1,unacc
low,low,2,4,med,low,unacc,1632,3,18,2,1,unacc
low,low,2,4,med,low,unacc,1632,3,24,2,1,unacc
low,low,4,4,med,low,unacc,1686,3,6,1,1,unacc
low,low,4,4,med,low,unacc,1686,3,12,1,1,unacc
low,low,4,4,med,low,unacc,1686,3,18,1,1,unacc
low,low,4,4,med,low,unacc,1686,3,24,1,1,unacc
low,low,4,4,med,low,unacc,1686,3,6,2,1,unacc
low,low,4,4,med,low,unacc,1686,3,12,2,1,unacc
low,low,4,4,med,low,unacc,1686,3,18,2,1,unacc
low,low,4,4,med,low,unacc,1686,3,24,2,1,unacc
high,low,2,2,med,low,unacc,759,3,6,1,1,unacc
high,low,2,2,med,low,unacc,759,3,12,1,1,unacc
high,low,2,2,med,low,unacc,759,3,18,1,1,unacc
high,low,2,2,med,low,unacc,759,3,24,1,1,unacc
high,low,2,2,med,low,unacc,759,3,6,2,1,unacc
high,low,2,2,med,low,unacc,759,3,12,2,1,unacc
high,low,2,2,med,low,unacc,759,3,18,2,1,unacc
high,low,2,2,med,low,unacc,759,3,24,2,1,unacc
vhigh,low,3,2,small,med,unacc,352,3,6,1,1,unacc
vhigh,low,3,2,small,med,unacc,352,3,12,1,1,unacc
vhigh,low,3,2,small,med,unacc,352,3,18,1,1,unacc
vhigh,low,3,2,small,med,unacc,352,3,24,1,1,unacc
vhigh,low,3,2,small,med,unacc,352,3,6,2,1,unacc
vhigh,low,3,2,small,med,unacc,352,3,12,2,1,unacc
vhigh,low,3,2,small,med,unacc,352,3,18,2,1,unacc
vhigh,low,3,2,small,med,unacc,352,3,24,2,1,unacc
med,med,3,4,med,low,unacc,1119,3,6,1,1,unacc
med,med,3,4,med,low,unacc,1119,3,12,1,1,unacc
med,med,3,4,med,low,unacc,1119,3,18,1,1,unacc
med,med,3,4,med,low,unacc,1119,3,24,1,1,unacc
med,med,3,4,med,low,unacc,1119,3,6,2,1,unacc
med,med,3,4,med,low,unacc,1119,3,12,2,1,unacc
med,med,3,4,med,low,unacc,1119,3,18,2,1,unacc
med,med,3,4,med,low,unacc,1119,3,24,2,1,unacc
vhigh,low,3,2,small,high,unacc,353,3,6,1,1,unacc
vhigh,low,3,2,small,high,unacc,353,3,12,1,1,unacc
vhigh,low,3,2,small,high,unacc,353,3,18,1,1,unacc
vhigh,low,3,2,small,high,unacc,353,3,24,1,1,unacc
vhigh,low,3,2,small,high,unacc,353,3,6,2,1,unacc
vhigh,low,3,2,small,high,unacc,353,3,12,2,1,unacc
vhigh,low,3,2,small,high,unacc,353,3,18,2,1,unacc
vhigh,low,3,2,small,high,unacc,353,3,24,2,1,unacc
high,high,3,2,med,med,unacc,571,3,6,1,1,unacc
high,high,3,2,med,med,unacc,571,3,12,1,1,unacc
high,high,3,2,med,med,unacc,571,3,18,1,1,unacc
high,high,3,2,med,med,unacc,571,3,24,1,1,unacc
high,high,3,2,med,med,unacc,571,3,6,2,1,unacc
high,high,3,2,med,med,unacc,571,3,12,2,1,unacc
high,high,3,2,med,med,unacc,571,3,18,2,1,unacc
high,high,3,2,med,med,unacc,571,3,24,2,1,unacc
vhigh,low,4,2,med,high,unacc,383,3,6,1,1,unacc
vhigh,low,4,2,med,high,unacc,383,3,12,1,1,unacc
vhigh,low,4,2,med,high,unacc,383,3,18,1,1,unacc
vhigh,low,4,2,med,high,unacc,383,3,24,1,1,unacc
vhigh,low,4,2,med,high,unacc,383,3,6,2,1,unacc
vhigh,low,4,2,med,high,unacc,383,3,12,2,1,unacc
vhigh,low,4,2,med,high,unacc,383,3,18,2,1,unacc
vhigh,low,4,2,med,high,unacc,383,3,24,2,1,unacc
high,med,5more,2,small,high,unacc,731,3,6,1,1,unacc
high,med,5more,2,small,high,unacc,731,3,12,1,1,unacc
high,med,5more,2,small,high,unacc,731,3,18,1,1,unacc
high,med,5more,2,small,high,unacc,731,3,24,1,1,unacc
high,med,5more,2,small,high,unacc,731,3,6,2,1,unacc
high,med,5more,2,small,high,unacc,731,3,12,2,1,unacc
high,med,5more,2,small,high,unacc,731,3,18,2,1,unacc
high,med,5more,2,small,high,unacc,731,3,24,2,1,unacc
low,vhigh,3,2,big,low,unacc,1329,3,6,1,1,unacc
low,vhigh,3,2,big,low,unacc,1329,3,12,1,1,unacc
low,vhigh,3,2,big,low,unacc,1329,3,18,1,1,unacc
low,vhigh,3,2,big,low,unacc,1329,3,24,1,1,unacc
low,vhigh,3,2,big,low,unacc,1329,3,6,2,1,unacc
low,vhigh,3,2,big,low,unacc,1329,3,12,2,1,unacc
low,vhigh,3,2,big,low,unacc,1329,3,18,2,1,unacc
low,vhigh,3,2,big,low,unacc,1329,3,24,2,1,unacc
high,med,2,2,small,low,unacc,648,3,6,1,1,unacc
high,med,2,2,small,low,unacc,648,3,12,1,1,unacc
high,med,2,2,small,low,unacc,648,3,18,1,1,unacc
high,med,2,2,small,low,unacc,648,3,24,1,1,unacc
high,med,2,2,small,low,unacc,648,3,6,2,1,unacc
high,med,2,2,small,low,unacc,648,3,12,2,1,unacc
high,med,2,2,small,low,unacc,648,3,18,2,1,unacc
high,med,2,2,small,low,unacc,648,3,24,2,1,unacc
low,low,2,2,big,med,unacc,1627,3,6,1,1,unacc
low,low,2,2,big,med,unacc,1627,3,12,1,1,unacc
low,low,2,2,big,med,unacc,1627,3,18,1,1,unacc
low,low,2,2,big,med,unacc,1627,3,24,1,1,unacc
low,low,2,2,big,med,unacc,1627,3,6,2,1,unacc
