Class Name,handicapped-infants,water-project-cost-sharing,adoption-of-the-budget-resolution,physician-fee-freeze,el-salvador-aid,religious-groups-in-schools,anti-satellite-test-ban,aid-to-nicaraguan-contras,mx-missile,immigration,synfuels-corporation-cutback,education-spending,superfund-right-to-sue,crime,duty-free-exports,export-administration-act-south-africa,sampleNum,tuning_run,k,exponent,standard_dev_mult,estimate
republican,n,n,n,y,n,n,y,y,y,y,n,n,y,y,n,y,140,3,12,1,1,democrat
republican,n,n,n,y,n,n,y,y,y,y,n,n,y,y,n,y,140,3,3,2,1,republican
republican,n,n,n,y,n,n,y,y,y,y,n,n,y,y,n,y,140,3,6,2,1,republican
republican,n,n,n,y,n,n,y,y,y,y,n,n,y,y,n,y,140,3,9,2,1,republican
republican,n,n,n,y,n,n,y,y,y,y,n,n,y,y,n,y,140,3,12,2,1,republican
republican,n,n,n,y,y,n,y,y,y,y,n,y,y,y,n,y,300,3,3,1,1,republican
republican,n,n,n,y,y,n,y,y,y,y,n,y,y,y,n,y,300,3,6,1,1,republican
republican,n,n,n,y,y,n,y,y,y,y,n,y,y,y,n,y,300,3,9,1,1,republican
republican,n,n,n,y,y,n,y,y,y,y,n,y,y,y,n,y,300,3,12,1,1,republican
republican,n,n,n,y,y,n,y,y,y,y,n,y,y,y,n,y,300,3,3,2,1,republican
republican,n,n,n,y,y,n,y,y,y,y,n,y,y,y,n,y,300,3,6,2,1,republican
republican,n,n,n,y,y,n,y,y,y,y,n,y,y,y,n,y,300,3,9,2,1,republican
republican,n,n,n,y,y,n,y,y,y,y,n,y,y,y,n,y,300,3,12,2,1,republican
republican,n,n,n,y,y,n,y,y,n,y,n,y,y,y,?,y,273,3,3,1,1,republican
republican,n,n,n,y,y,n,y,y,n,y,n,y,y,y,?,y,273,3,6,1,1,republican
republican,n,n,n,y,y,n,y,y,n,y,n,y,y,y,?,y,273,3,9,1,1,republican
republican,n,n,n,y,y,n,y,y,n,y,n,y,y,y,?,y,273,3,12,1,1,republican
republican,n,n,n,y,y,n,y,y,n,y,n,y,y,y,?,y,273,3,3,2,1,republican
republican,n,n,n,y,y,n,y,y,n,y,n,y,y,y,?,y,273,3,6,2,1,republican
republican,n,n,n,y,y,n,y,y,n,y,n,y,y,y,?,y,273,3,9,2,1,republican
republican,n,n,n,y,y,n,y,y,n,y,n,y,y,y,?,y,273,3,12,2,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,171,3,3,1,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,171,3,6,1,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,171,3,9,1,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,171,3,12,1,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,171,3,3,2,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,171,3,6,2,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,171,3,9,2,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,171,3,12,2,1,republican
republican,n,n,n,y,y,y,n,n,n,y,n,y,y,y,n,n,305,3,3,1,1,republican
republican,n,n,n,y,y,y,n,n,n,y,n,y,y,y,n,n,305,3,6,1,1,republican
republican,n,n,n,y,y,y,n,n,n,y,n,y,y,y,n,n,305,3,9,1,1,republican
republican,n,n,n,y,y,y,n,n,n,y,n,y,y,y,n,n,305,3,12,1,1,republican
republican,n,n,n,y,y,y,n,n,n,y,n,y,y,y,n,n,305,3,3,2,1,republican
republican,n,n,n,y,y,y,n,n,n,y,n,y,y,y,n,n,305,3,6,2,1,republican
republican,n,n,n,y,y,y,n,n,n,y,n,y,y,y,n,n,305,3,9,2,1,republican
republican,n,n,n,y,y,y,n,n,n,y,n,y,y,y,n,n,305,3,12,2,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,n,113,3,3,1,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,n,113,3,6,1,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,n,113,3,9,1,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,n,113,3,12,1,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,n,113,3,3,2,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,n,113,3,6,2,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,n,113,3,9,2,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,n,113,3,12,2,1,republican
republican,y,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,150,3,3,1,1,republican
republican,y,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,150,3,6,1,1,republican
republican,y,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,150,3,9,1,1,republican
republican,y,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,150,3,12,1,1,republican
republican,y,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,150,3,3,2,1,republican
republican,y,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,150,3,6,2,1,republican
republican,y,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,150,3,9,2,1,republican
republican,y,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,150,3,12,2,1,republican
republican,y,y,n,y,y,y,n,n,n,n,n,n,y,y,n,y,37,3,3,1,1,republican
republican,y,y,n,y,y,y,n,n,n,n,n,n,y,y,n,y,37,3,6,1,1,republican
republican,y,y,n,y,y,y,n,n,n,n,n,n,y,y,n,y,37,3,9,1,1,republican
republican,y,y,n,y,y,y,n,n,n,n,n,n,y,y,n,y,37,3,12,1,1,republican
republican,y,y,n,y,y,y,n,n,n,n,n,n,y,y,n,y,37,3,3,2,1,republican
republican,y,y,n,y,y,y,n,n,n,n,n,n,y,y,n,y,37,3,6,2,1,republican
republican,y,y,n,y,y,y,n,n,n,n,n,n,y,y,n,y,37,3,9,2,1,republican
republican,y,y,n,y,y,y,n,n,n,n,n,n,y,y,n,y,37,3,12,2,1,republican
republican,n,y,n,y,y,y,?,?,n,n,?,?,y,?,?,?,377,3,3,1,1,republican
republican,n,y,n,y,y,y,?,?,n,n,?,?,y,?,?,?,377,3,6,1,1,republican
republican,n,y,n,y,y,y,?,?,n,n,?,?,y,?,?,?,377,3,9,1,1,republican
republican,n,y,n,y,y,y,?,?,n,n,?,?,y,?,?,?,377,3,12,1,1,republican
republican,n,y,n,y,y,y,?,?,n,n,?,?,y,?,?,?,377,3,3,2,1,republican
republican,n,y,n,y,y,y,?,?,n,n,?,?,y,?,?,?,377,3,6,2,1,republican
republican,n,y,n,y,y,y,?,?,n,n,?,?,y,?,?,?,377,3,9,2,1,republican
republican,n,y,n,y,y,y,?,?,n,n,?,?,y,?,?,?,377,3,12,2,1,republican
republican,n,y,n,y,y,y,n,n,n,y,y,y,y,y,n,n,401,3,3,1,1,republican
republican,n,y,n,y,y,y,n,n,n,y,y,y,y,y,n,n,401,3,6,1,1,republican
republican,n,y,n,y,y,y,n,n,n,y,y,y,y,y,n,n,401,3,9,1,1,republican
republican,n,y,n,y,y,y,n,n,n,y,y,y,y,y,n,n,401,3,12,1,1,republican
republican,n,y,n,y,y,y,n,n,n,y,y,y,y,y,n,n,401,3,3,2,1,republican
republican,n,y,n,y,y,y,n,n,n,y,y,y,y,y,n,n,401,3,6,2,1,republican
republican,n,y,n,y,y,y,n,n,n,y,y,y,y,y,n,n,401,3,9,2,1,republican
republican,n,y,n,y,y,y,n,n,n,y,y,y,y,y,n,n,401,3,12,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,y,?,y,y,?,?,11,3,3,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,y,?,y,y,?,?,11,3,6,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,y,?,y,y,?,?,11,3,9,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,y,?,y,y,?,?,11,3,12,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,y,?,y,y,?,?,11,3,3,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,y,?,y,y,?,?,11,3,6,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,y,?,y,y,?,?,11,3,9,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,y,?,y,y,?,?,11,3,12,2,1,republican
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,n,n,303,3,3,1,1,republican
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,n,n,303,3,6,1,1,republican
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,n,n,303,3,9,1,1,republican
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,n,n,303,3,12,1,1,republican
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,n,n,303,3,3,2,1,republican
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,n,n,303,3,6,2,1,republican
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,n,n,303,3,9,2,1,republican
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,n,n,303,3,12,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,250,3,3,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,250,3,6,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,250,3,9,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,250,3,12,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,250,3,3,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,250,3,6,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,250,3,9,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,250,3,12,2,1,republican
republican,y,y,y,y,y,n,y,n,n,n,n,y,y,y,n,y,117,3,3,1,1,republican
republican,y,y,y,y,y,n,y,n,n,n,n,y,y,y,n,y,117,3,6,1,1,republican
republican,y,y,y,y,y,n,y,n,n,n,n,y,y,y,n,y,117,3,9,1,1,republican
republican,y,y,y,y,y,n,y,n,n,n,n,y,y,y,n,y,117,3,12,1,1,republican
republican,y,y,y,y,y,n,y,n,n,n,n,y,y,y,n,y,117,3,3,2,1,republican
republican,y,y,y,y,y,n,y,n,n,n,n,y,y,y,n,y,117,3,6,2,1,republican
republican,y,y,y,y,y,n,y,n,n,n,n,y,y,y,n,y,117,3,9,2,1,republican
republican,y,y,y,y,y,n,y,n,n,n,n,y,y,y,n,y,117,3,12,2,1,republican
republican,n,y,n,y,y,y,n,n,n,y,n,y,y,y,n,?,304,3,3,1,1,republican
republican,n,y,n,y,y,y,n,n,n,y,n,y,y,y,n,?,304,3,6,1,1,republican
republican,n,y,n,y,y,y,n,n,n,y,n,y,y,y,n,?,304,3,9,1,1,republican
republican,n,y,n,y,y,y,n,n,n,y,n,y,y,y,n,?,304,3,12,1,1,republican
republican,n,y,n,y,y,y,n,n,n,y,n,y,y,y,n,?,304,3,3,2,1,republican
republican,n,y,n,y,y,y,n,n,n,y,n,y,y,y,n,?,304,3,6,2,1,republican
republican,n,y,n,y,y,y,n,n,n,y,n,y,y,y,n,?,304,3,9,2,1,republican
republican,n,y,n,y,y,y,n,n,n,y,n,y,y,y,n,?,304,3,12,2,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,111,3,3,1,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,111,3,6,1,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,111,3,9,1,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,111,3,12,1,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,111,3,3,2,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,111,3,6,2,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,111,3,9,2,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,111,3,12,2,1,republican
republican,n,n,n,y,y,y,?,?,?,?,n,y,y,y,n,y,433,3,3,1,1,republican
republican,n,n,n,y,y,y,?,?,?,?,n,y,y,y,n,y,433,3,6,1,1,republican
republican,n,n,n,y,y,y,?,?,?,?,n,y,y,y,n,y,433,3,9,1,1,republican
republican,n,n,n,y,y,y,?,?,?,?,n,y,y,y,n,y,433,3,12,1,1,republican
republican,n,n,n,y,y,y,?,?,?,?,n,y,y,y,n,y,433,3,3,2,1,republican
republican,n,n,n,y,y,y,?,?,?,?,n,y,y,y,n,y,433,3,6,2,1,republican
republican,n,n,n,y,y,y,?,?,?,?,n,y,y,y,n,y,433,3,9,2,1,republican
republican,n,n,n,y,y,y,?,?,?,?,n,y,y,y,n,y,433,3,12,2,1,republican
republican,n,?,n,y,y,y,n,n,n,n,n,y,y,y,n,y,225,3,3,1,1,republican
republican,n,?,n,y,y,y,n,n,n,n,n,y,y,y,n,y,225,3,6,1,1,republican
republican,n,?,n,y,y,y,n,n,n,n,n,y,y,y,n,y,225,3,9,1,1,republican
republican,n,?,n,y,y,y,n,n,n,n,n,y,y,y,n,y,225,3,12,1,1,republican
republican,n,?,n,y,y,y,n,n,n,n,n,y,y,y,n,y,225,3,3,2,1,republican
republican,n,?,n,y,y,y,n,n,n,n,n,y,y,y,n,y,225,3,6,2,1,republican
republican,n,?,n,y,y,y,n,n,n,n,n,y,y,y,n,y,225,3,9,2,1,republican
republican,n,?,n,y,y,y,n,n,n,n,n,y,y,y,n,y,225,3,12,2,1,republican
republican,y,n,n,y,y,y,n,n,n,y,n,y,y,y,n,n,347,3,3,1,1,republican
republican,y,n,n,y,y,y,n,n,n,y,n,y,y,y,n,n,347,3,6,1,1,republican
republican,y,n,n,y,y,y,n,n,n,y,n,y,y,y,n,n,347,3,9,1,1,republican
republican,y,n,n,y,y,y,n,n,n,y,n,y,y,y,n,n,347,3,12,1,1,republican
republican,y,n,n,y,y,y,n,n,n,y,n,y,y,y,n,n,347,3,3,2,1,republican
republican,y,n,n,y,y,y,n,n,n,y,n,y,y,y,n,n,347,3,6,2,1,republican
republican,y,n,n,y,y,y,n,n,n,y,n,y,y,y,n,n,347,3,9,2,1,republican
republican,y,n,n,y,y,y,n,n,n,y,n,y,y,y,n,n,347,3,12,2,1,republican
republican,y,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,404,3,3,1,1,republican
republican,y,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,404,3,6,1,1,republican
republican,y,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,404,3,9,1,1,republican
republican,y,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,404,3,12,1,1,republican
republican,y,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,404,3,3,2,1,republican
republican,y,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,404,3,6,2,1,republican
republican,y,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,404,3,9,2,1,republican
republican,y,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,404,3,12,2,1,republican
republican,n,n,y,y,n,n,y,y,y,y,n,n,n,y,y,y,176,3,3,1,1,democrat
republican,n,n,y,y,n,n,y,y,y,y,n,n,n,y,y,y,176,3,6,1,1,democrat
republican,n,n,y,y,n,n,y,y,y,y,n,n,n,y,y,y,176,3,9,1,1,democrat
republican,n,n,y,y,n,n,y,y,y,y,n,n,n,y,y,y,176,3,12,1,1,democrat
republican,n,n,y,y,n,n,y,y,y,y,n,n,n,y,y,y,176,3,3,2,1,republican
republican,n,n,y,y,n,n,y,y,y,y,n,n,n,y,y,y,176,3,6,2,1,democrat
republican,n,n,y,y,n,n,y,y,y,y,n,n,n,y,y,y,176,3,9,2,1,democrat
republican,n,n,y,y,n,n,y,y,y,y,n,n,n,y,y,y,176,3,12,2,1,democrat
republican,n,y,y,y,y,y,y,?,n,n,n,n,?,?,y,?,315,3,3,1,1,democrat
republican,n,y,y,y,y,y,y,?,n,n,n,n,?,?,y,?,315,3,6,1,1,democrat
republican,n,y,y,y,y,y,y,?,n,n,n,n,?,?,y,?,315,3,9,1,1,republican
republican,n,y,y,y,y,y,y,?,n,n,n,n,?,?,y,?,315,3,12,1,1,republican
republican,n,y,y,y,y,y,y,?,n,n,n,n,?,?,y,?,315,3,3,2,1,democrat
republican,n,y,y,y,y,y,y,?,n,n,n,n,?,?,y,?,315,3,6,2,1,democrat
republican,n,y,y,y,y,y,y,?,n,n,n,n,?,?,y,?,315,3,9,2,1,republican
republican,n,y,y,y,y,y,y,?,n,n,n,n,?,?,y,?,315,3,12,2,1,republican
republican,n,n,n,y,y,y,y,y,y,y,n,y,y,y,n,y,142,3,3,1,1,republican
republican,n,n,n,y,y,y,y,y,y,y,n,y,y,y,n,y,142,3,6,1,1,republican
republican,n,n,n,y,y,y,y,y,y,y,n,y,y,y,n,y,142,3,9,1,1,republican
republican,n,n,n,y,y,y,y,y,y,y,n,y,y,y,n,y,142,3,12,1,1,republican
republican,n,n,n,y,y,y,y,y,y,y,n,y,y,y,n,y,142,3,3,2,1,republican
republican,n,n,n,y,y,y,y,y,y,y,n,y,y,y,n,y,142,3,6,2,1,republican
republican,n,n,n,y,y,y,y,y,y,y,n,y,y,y,n,y,142,3,9,2,1,republican
republican,n,n,n,y,y,y,y,y,y,y,n,y,y,y,n,y,142,3,12,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,154,3,3,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,154,3,6,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,154,3,9,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,154,3,12,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,154,3,3,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,154,3,6,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,154,3,9,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,154,3,12,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,y,374,3,3,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,y,374,3,6,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,y,374,3,9,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,y,374,3,12,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,y,374,3,3,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,y,374,3,6,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,y,374,3,9,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,y,374,3,12,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,?,1,3,3,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,?,1,3,6,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,?,1,3,9,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,?,1,3,12,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,?,1,3,3,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,?,1,3,6,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,?,1,3,9,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,?,1,3,12,2,1,republican
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,y,n,276,3,3,1,1,republican
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,y,n,276,3,6,1,1,republican
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,y,n,276,3,9,1,1,republican
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,y,n,276,3,12,1,1,republican
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,y,n,276,3,3,2,1,republican
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,y,n,276,3,6,2,1,republican
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,y,n,276,3,9,2,1,republican
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,y,n,276,3,12,2,1,republican
republican,y,n,y,y,n,n,n,y,y,y,n,n,n,y,y,y,355,3,3,1,1,democrat
republican,y,n,y,y,n,n,n,y,y,y,n,n,n,y,y,y,355,3,6,1,1,democrat
republican,y,n,y,y,n,n,n,y,y,y,n,n,n,y,y,y,355,3,9,1,1,democrat
republican,y,n,y,y,n,n,n,y,y,y,n,n,n,y,y,y,355,3,12,1,1,democrat
republican,y,n,y,y,n,n,n,y,y,y,n,n,n,y,y,y,355,3,3,2,1,democrat
republican,y,n,y,y,n,n,n,y,y,y,n,n,n,y,y,y,355,3,6,2,1,democrat
republican,y,n,y,y,n,n,n,y,y,y,n,n,n,y,y,y,355,3,9,2,1,democrat
republican,y,n,y,y,n,n,n,y,y,y,n,n,n,y,y,y,355,3,12,2,1,democrat
republican,y,n,n,y,y,y,n,n,n,n,y,y,y,y,n,n,339,3,3,1,1,republican
republican,y,n,n,y,y,y,n,n,n,n,y,y,y,y,n,n,339,3,6,1,1,republican
republican,y,n,n,y,y,y,n,n,n,n,y,y,y,y,n,n,339,3,9,1,1,republican
republican,y,n,n,y,y,y,n,n,n,n,y,y,y,y,n,n,339,3,12,1,1,republican
republican,y,n,n,y,y,y,n,n,n,n,y,y,y,y,n,n,339,3,3,2,1,republican
republican,y,n,n,y,y,y,n,n,n,n,y,y,y,y,n,n,339,3,6,2,1,republican
republican,y,n,n,y,y,y,n,n,n,n,y,y,y,y,n,n,339,3,9,2,1,republican
republican,y,n,n,y,y,y,n,n,n,n,y,y,y,y,n,n,339,3,12,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,35,3,3,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,35,3,6,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,35,3,9,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,35,3,12,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,35,3,3,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,35,3,6,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,35,3,9,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,35,3,12,2,1,republican
democrat,y,y,y,n,y,y,n,y,?,y,n,n,y,y,n,?,323,3,3,1,1,democrat
democrat,y,y,y,n,y,y,n,y,?,y,n,n,y,y,n,?,323,3,6,1,1,democrat
democrat,y,y,y,n,y,y,n,y,?,y,n,n,y,y,n,?,323,3,9,1,1,democrat
democrat,y,y,y,n,y,y,n,y,?,y,n,n,y,y,n,?,323,3,12,1,1,democrat
democrat,y,y,y,n,y,y,n,y,?,y,n,n,y,y,n,?,323,3,3,2,1,democrat
democrat,y,y,y,n,y,y,n,y,?,y,n,n,y,y,n,?,323,3,6,2,1,democrat
democrat,y,y,y,n,y,y,n,y,?,y,n,n,y,y,n,?,323,3,9,2,1,democrat
democrat,y,y,y,n,y,y,n,y,?,y,n,n,y,y,n,?,323,3,12,2,1,democrat
democrat,n,n,y,n,n,n,y,y,y,y,n,n,n,n,y,y,110,3,3,1,1,democrat
democrat,n,n,y,n,n,n,y,y,y,y,n,n,n,n,y,y,110,3,6,1,1,democrat
democrat,n,n,y,n,n,n,y,y,y,y,n,n,n,n,y,y,110,3,9,1,1,democrat
democrat,n,n,y,n,n,n,y,y,y,y,n,n,n,n,y,y,110,3,12,1,1,democrat
democrat,n,n,y,n,n,n,y,y,y,y,n,n,n,n,y,y,110,3,3,2,1,democrat
democrat,n,n,y,n,n,n,y,y,y,y,n,n,n,n,y,y,110,3,6,2,1,democrat
democrat,n,n,y,n,n,n,y,y,y,y,n,n,n,n,y,y,110,3,9,2,1,democrat
democrat,n,n,y,n,n,n,y,y,y,y,n,n,n,n,y,y,110,3,12,2,1,democrat
democrat,y,n,y,n,y,y,y,n,n,n,y,n,n,y,n,y,101,3,3,1,1,democrat
democrat,y,n,y,n,y,y,y,n,n,n,y,n,n,y,n,y,101,3,6,1,1,democrat
