Class Name,handicapped-infants,water-project-cost-sharing,adoption-of-the-budget-resolution,physician-fee-freeze,el-salvador-aid,religious-groups-in-schools,anti-satellite-test-ban,aid-to-nicaraguan-contras,mx-missile,immigration,synfuels-corporation-cutback,education-spending,superfund-right-to-sue,crime,duty-free-exports,export-administration-act-south-africa,sampleNum,tuning_run,k,exponent,standard_dev_mult,estimate
republican,n,n,n,y,y,n,y,y,y,y,n,y,y,y,n,y,300,6,12,1,1,republican
republican,n,n,n,y,y,n,y,y,y,y,n,y,y,y,n,y,300,6,3,2,1,republican
republican,n,n,n,y,y,n,y,y,y,y,n,y,y,y,n,y,300,6,6,2,1,republican
republican,n,n,n,y,y,n,y,y,y,y,n,y,y,y,n,y,300,6,9,2,1,republican
republican,n,n,n,y,y,n,y,y,y,y,n,y,y,y,n,y,300,6,12,2,1,republican
republican,n,n,n,y,y,n,y,y,n,y,n,y,y,y,?,y,273,6,3,1,1,republican
republican,n,n,n,y,y,n,y,y,n,y,n,y,y,y,?,y,273,6,6,1,1,republican
republican,n,n,n,y,y,n,y,y,n,y,n,y,y,y,?,y,273,6,9,1,1,republican
republican,n,n,n,y,y,n,y,y,n,y,n,y,y,y,?,y,273,6,12,1,1,republican
republican,n,n,n,y,y,n,y,y,n,y,n,y,y,y,?,y,273,6,3,2,1,republican
republican,n,n,n,y,y,n,y,y,n,y,n,y,y,y,?,y,273,6,6,2,1,republican
republican,n,n,n,y,y,n,y,y,n,y,n,y,y,y,?,y,273,6,9,2,1,republican
republican,n,n,n,y,y,n,y,y,n,y,n,y,y,y,?,y,273,6,12,2,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,171,6,3,1,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,171,6,6,1,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,171,6,9,1,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,171,6,12,1,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,171,6,3,2,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,171,6,6,2,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,171,6,9,2,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,171,6,12,2,1,republican
republican,n,n,n,y,y,y,n,n,n,y,n,y,y,y,n,n,305,6,3,1,1,republican
republican,n,n,n,y,y,y,n,n,n,y,n,y,y,y,n,n,305,6,6,1,1,republican
republican,n,n,n,y,y,y,n,n,n,y,n,y,y,y,n,n,305,6,9,1,1,republican
republican,n,n,n,y,y,y,n,n,n,y,n,y,y,y,n,n,305,6,12,1,1,republican
republican,n,n,n,y,y,y,n,n,n,y,n,y,y,y,n,n,305,6,3,2,1,republican
republican,n,n,n,y,y,y,n,n,n,y,n,y,y,y,n,n,305,6,6,2,1,republican
republican,n,n,n,y,y,y,n,n,n,y,n,y,y,y,n,n,305,6,9,2,1,republican
republican,n,n,n,y,y,y,n,n,n,y,n,y,y,y,n,n,305,6,12,2,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,n,113,6,3,1,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,n,113,6,6,1,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,n,113,6,9,1,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,n,113,6,12,1,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,n,113,6,3,2,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,n,113,6,6,2,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,n,113,6,9,2,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,n,113,6,12,2,1,republican
republican,y,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,150,6,3,1,1,republican
republican,y,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,150,6,6,1,1,republican
republican,y,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,150,6,9,1,1,republican
republican,y,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,150,6,12,1,1,republican
republican,y,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,150,6,3,2,1,republican
republican,y,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,150,6,6,2,1,republican
republican,y,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,150,6,9,2,1,republican
republican,y,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,150,6,12,2,1,republican
republican,y,y,n,y,y,y,n,n,n,n,n,n,y,y,n,y,37,6,3,1,1,republican
republican,y,y,n,y,y,y,n,n,n,n,n,n,y,y,n,y,37,6,6,1,1,republican
republican,y,y,n,y,y,y,n,n,n,n,n,n,y,y,n,y,37,6,9,1,1,republican
republican,y,y,n,y,y,y,n,n,n,n,n,n,y,y,n,y,37,6,12,1,1,republican
republican,y,y,n,y,y,y,n,n,n,n,n,n,y,y,n,y,37,6,3,2,1,republican
republican,y,y,n,y,y,y,n,n,n,n,n,n,y,y,n,y,37,6,6,2,1,republican
republican,y,y,n,y,y,y,n,n,n,n,n,n,y,y,n,y,37,6,9,2,1,republican
republican,y,y,n,y,y,y,n,n,n,n,n,n,y,y,n,y,37,6,12,2,1,republican
republican,n,y,n,y,y,y,?,?,n,n,?,?,y,?,?,?,377,6,3,1,1,republican
republican,n,y,n,y,y,y,?,?,n,n,?,?,y,?,?,?,377,6,6,1,1,republican
republican,n,y,n,y,y,y,?,?,n,n,?,?,y,?,?,?,377,6,9,1,1,republican
republican,n,y,n,y,y,y,?,?,n,n,?,?,y,?,?,?,377,6,12,1,1,republican
republican,n,y,n,y,y,y,?,?,n,n,?,?,y,?,?,?,377,6,3,2,1,republican
republican,n,y,n,y,y,y,?,?,n,n,?,?,y,?,?,?,377,6,6,2,1,republican
republican,n,y,n,y,y,y,?,?,n,n,?,?,y,?,?,?,377,6,9,2,1,republican
republican,n,y,n,y,y,y,?,?,n,n,?,?,y,?,?,?,377,6,12,2,1,republican
republican,n,y,n,y,y,y,n,n,n,y,y,y,y,y,n,n,401,6,3,1,1,republican
republican,n,y,n,y,y,y,n,n,n,y,y,y,y,y,n,n,401,6,6,1,1,republican
republican,n,y,n,y,y,y,n,n,n,y,y,y,y,y,n,n,401,6,9,1,1,republican
republican,n,y,n,y,y,y,n,n,n,y,y,y,y,y,n,n,401,6,12,1,1,republican
republican,n,y,n,y,y,y,n,n,n,y,y,y,y,y,n,n,401,6,3,2,1,republican
republican,n,y,n,y,y,y,n,n,n,y,y,y,y,y,n,n,401,6,6,2,1,republican
republican,n,y,n,y,y,y,n,n,n,y,y,y,y,y,n,n,401,6,9,2,1,republican
republican,n,y,n,y,y,y,n,n,n,y,y,y,y,y,n,n,401,6,12,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,y,?,y,y,?,?,11,6,3,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,y,?,y,y,?,?,11,6,6,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,y,?,y,y,?,?,11,6,9,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,y,?,y,y,?,?,11,6,12,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,y,?,y,y,?,?,11,6,3,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,y,?,y,y,?,?,11,6,6,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,y,?,y,y,?,?,11,6,9,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,y,?,y,y,?,?,11,6,12,2,1,republican
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,n,n,303,6,3,1,1,republican
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,n,n,303,6,6,1,1,republican
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,n,n,303,6,9,1,1,republican
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,n,n,303,6,12,1,1,republican
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,n,n,303,6,3,2,1,republican
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,n,n,303,6,6,2,1,republican
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,n,n,303,6,9,2,1,republican
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,n,n,303,6,12,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,250,6,3,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,250,6,6,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,250,6,9,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,250,6,12,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,250,6,3,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,250,6,6,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,250,6,9,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,250,6,12,2,1,republican
republican,y,y,y,y,y,n,y,n,n,n,n,y,y,y,n,y,117,6,3,1,1,republican
republican,y,y,y,y,y,n,y,n,n,n,n,y,y,y,n,y,117,6,6,1,1,republican
republican,y,y,y,y,y,n,y,n,n,n,n,y,y,y,n,y,117,6,9,1,1,republican
republican,y,y,y,y,y,n,y,n,n,n,n,y,y,y,n,y,117,6,12,1,1,republican
republican,y,y,y,y,y,n,y,n,n,n,n,y,y,y,n,y,117,6,3,2,1,republican
republican,y,y,y,y,y,n,y,n,n,n,n,y,y,y,n,y,117,6,6,2,1,republican
republican,y,y,y,y,y,n,y,n,n,n,n,y,y,y,n,y,117,6,9,2,1,republican
republican,y,y,y,y,y,n,y,n,n,n,n,y,y,y,n,y,117,6,12,2,1,republican
republican,n,y,n,y,y,y,n,n,n,y,n,y,y,y,n,?,304,6,3,1,1,republican
republican,n,y,n,y,y,y,n,n,n,y,n,y,y,y,n,?,304,6,6,1,1,republican
republican,n,y,n,y,y,y,n,n,n,y,n,y,y,y,n,?,304,6,9,1,1,republican
republican,n,y,n,y,y,y,n,n,n,y,n,y,y,y,n,?,304,6,12,1,1,republican
republican,n,y,n,y,y,y,n,n,n,y,n,y,y,y,n,?,304,6,3,2,1,republican
republican,n,y,n,y,y,y,n,n,n,y,n,y,y,y,n,?,304,6,6,2,1,republican
republican,n,y,n,y,y,y,n,n,n,y,n,y,y,y,n,?,304,6,9,2,1,republican
republican,n,y,n,y,y,y,n,n,n,y,n,y,y,y,n,?,304,6,12,2,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,111,6,3,1,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,111,6,6,1,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,111,6,9,1,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,111,6,12,1,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,111,6,3,2,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,111,6,6,2,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,111,6,9,2,1,republican
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,111,6,12,2,1,republican
republican,n,n,n,y,y,y,?,?,?,?,n,y,y,y,n,y,433,6,3,1,1,republican
republican,n,n,n,y,y,y,?,?,?,?,n,y,y,y,n,y,433,6,6,1,1,republican
republican,n,n,n,y,y,y,?,?,?,?,n,y,y,y,n,y,433,6,9,1,1,republican
republican,n,n,n,y,y,y,?,?,?,?,n,y,y,y,n,y,433,6,12,1,1,republican
republican,n,n,n,y,y,y,?,?,?,?,n,y,y,y,n,y,433,6,3,2,1,republican
republican,n,n,n,y,y,y,?,?,?,?,n,y,y,y,n,y,433,6,6,2,1,republican
republican,n,n,n,y,y,y,?,?,?,?,n,y,y,y,n,y,433,6,9,2,1,republican
republican,n,n,n,y,y,y,?,?,?,?,n,y,y,y,n,y,433,6,12,2,1,republican
republican,n,?,n,y,y,y,n,n,n,n,n,y,y,y,n,y,225,6,3,1,1,republican
republican,n,?,n,y,y,y,n,n,n,n,n,y,y,y,n,y,225,6,6,1,1,republican
republican,n,?,n,y,y,y,n,n,n,n,n,y,y,y,n,y,225,6,9,1,1,republican
republican,n,?,n,y,y,y,n,n,n,n,n,y,y,y,n,y,225,6,12,1,1,republican
republican,n,?,n,y,y,y,n,n,n,n,n,y,y,y,n,y,225,6,3,2,1,republican
republican,n,?,n,y,y,y,n,n,n,n,n,y,y,y,n,y,225,6,6,2,1,republican
republican,n,?,n,y,y,y,n,n,n,n,n,y,y,y,n,y,225,6,9,2,1,republican
republican,n,?,n,y,y,y,n,n,n,n,n,y,y,y,n,y,225,6,12,2,1,republican
republican,y,n,n,y,y,y,n,n,n,y,n,y,y,y,n,n,347,6,3,1,1,republican
republican,y,n,n,y,y,y,n,n,n,y,n,y,y,y,n,n,347,6,6,1,1,republican
republican,y,n,n,y,y,y,n,n,n,y,n,y,y,y,n,n,347,6,9,1,1,republican
republican,y,n,n,y,y,y,n,n,n,y,n,y,y,y,n,n,347,6,12,1,1,republican
republican,y,n,n,y,y,y,n,n,n,y,n,y,y,y,n,n,347,6,3,2,1,republican
republican,y,n,n,y,y,y,n,n,n,y,n,y,y,y,n,n,347,6,6,2,1,republican
republican,y,n,n,y,y,y,n,n,n,y,n,y,y,y,n,n,347,6,9,2,1,republican
republican,y,n,n,y,y,y,n,n,n,y,n,y,y,y,n,n,347,6,12,2,1,republican
republican,y,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,404,6,3,1,1,republican
republican,y,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,404,6,6,1,1,republican
republican,y,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,404,6,9,1,1,republican
republican,y,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,404,6,12,1,1,republican
republican,y,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,404,6,3,2,1,republican
republican,y,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,404,6,6,2,1,republican
republican,y,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,404,6,9,2,1,republican
republican,y,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,404,6,12,2,1,republican
republican,n,n,y,y,n,n,y,y,y,y,n,n,n,y,y,y,176,6,3,1,1,democrat
republican,n,n,y,y,n,n,y,y,y,y,n,n,n,y,y,y,176,6,6,1,1,democrat
republican,n,n,y,y,n,n,y,y,y,y,n,n,n,y,y,y,176,6,9,1,1,democrat
republican,n,n,y,y,n,n,y,y,y,y,n,n,n,y,y,y,176,6,12,1,1,democrat
republican,n,n,y,y,n,n,y,y,y,y,n,n,n,y,y,y,176,6,3,2,1,republican
republican,n,n,y,y,n,n,y,y,y,y,n,n,n,y,y,y,176,6,6,2,1,democrat
republican,n,n,y,y,n,n,y,y,y,y,n,n,n,y,y,y,176,6,9,2,1,democrat
republican,n,n,y,y,n,n,y,y,y,y,n,n,n,y,y,y,176,6,12,2,1,democrat
republican,n,y,y,y,y,y,y,?,n,n,n,n,?,?,y,?,315,6,3,1,1,republican
republican,n,y,y,y,y,y,y,?,n,n,n,n,?,?,y,?,315,6,6,1,1,democrat
republican,n,y,y,y,y,y,y,?,n,n,n,n,?,?,y,?,315,6,9,1,1,republican
republican,n,y,y,y,y,y,y,?,n,n,n,n,?,?,y,?,315,6,12,1,1,republican
republican,n,y,y,y,y,y,y,?,n,n,n,n,?,?,y,?,315,6,3,2,1,republican
republican,n,y,y,y,y,y,y,?,n,n,n,n,?,?,y,?,315,6,6,2,1,republican
republican,n,y,y,y,y,y,y,?,n,n,n,n,?,?,y,?,315,6,9,2,1,republican
republican,n,y,y,y,y,y,y,?,n,n,n,n,?,?,y,?,315,6,12,2,1,republican
republican,n,n,n,y,y,y,y,y,y,y,n,y,y,y,n,y,142,6,3,1,1,republican
republican,n,n,n,y,y,y,y,y,y,y,n,y,y,y,n,y,142,6,6,1,1,republican
republican,n,n,n,y,y,y,y,y,y,y,n,y,y,y,n,y,142,6,9,1,1,republican
republican,n,n,n,y,y,y,y,y,y,y,n,y,y,y,n,y,142,6,12,1,1,republican
republican,n,n,n,y,y,y,y,y,y,y,n,y,y,y,n,y,142,6,3,2,1,republican
republican,n,n,n,y,y,y,y,y,y,y,n,y,y,y,n,y,142,6,6,2,1,republican
republican,n,n,n,y,y,y,y,y,y,y,n,y,y,y,n,y,142,6,9,2,1,republican
republican,n,n,n,y,y,y,y,y,y,y,n,y,y,y,n,y,142,6,12,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,154,6,3,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,154,6,6,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,154,6,9,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,154,6,12,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,154,6,3,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,154,6,6,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,154,6,9,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,154,6,12,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,y,374,6,3,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,y,374,6,6,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,y,374,6,9,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,y,374,6,12,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,y,374,6,3,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,y,374,6,6,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,y,374,6,9,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,y,374,6,12,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,?,1,6,3,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,?,1,6,6,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,?,1,6,9,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,?,1,6,12,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,?,1,6,3,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,?,1,6,6,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,?,1,6,9,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,?,1,6,12,2,1,republican
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,y,n,276,6,3,1,1,republican
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,y,n,276,6,6,1,1,republican
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,y,n,276,6,9,1,1,republican
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,y,n,276,6,12,1,1,republican
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,y,n,276,6,3,2,1,republican
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,y,n,276,6,6,2,1,republican
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,y,n,276,6,9,2,1,republican
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,y,n,276,6,12,2,1,republican
republican,y,n,y,y,n,n,n,y,y,y,n,n,n,y,y,y,355,6,3,1,1,democrat
republican,y,n,y,y,n,n,n,y,y,y,n,n,n,y,y,y,355,6,6,1,1,democrat
republican,y,n,y,y,n,n,n,y,y,y,n,n,n,y,y,y,355,6,9,1,1,democrat
republican,y,n,y,y,n,n,n,y,y,y,n,n,n,y,y,y,355,6,12,1,1,democrat
republican,y,n,y,y,n,n,n,y,y,y,n,n,n,y,y,y,355,6,3,2,1,democrat
republican,y,n,y,y,n,n,n,y,y,y,n,n,n,y,y,y,355,6,6,2,1,democrat
republican,y,n,y,y,n,n,n,y,y,y,n,n,n,y,y,y,355,6,9,2,1,democrat
republican,y,n,y,y,n,n,n,y,y,y,n,n,n,y,y,y,355,6,12,2,1,democrat
republican,y,n,n,y,y,y,n,n,n,n,y,y,y,y,n,n,339,6,3,1,1,republican
republican,y,n,n,y,y,y,n,n,n,n,y,y,y,y,n,n,339,6,6,1,1,republican
republican,y,n,n,y,y,y,n,n,n,n,y,y,y,y,n,n,339,6,9,1,1,republican
republican,y,n,n,y,y,y,n,n,n,n,y,y,y,y,n,n,339,6,12,1,1,republican
republican,y,n,n,y,y,y,n,n,n,n,y,y,y,y,n,n,339,6,3,2,1,republican
republican,y,n,n,y,y,y,n,n,n,n,y,y,y,y,n,n,339,6,6,2,1,republican
republican,y,n,n,y,y,y,n,n,n,n,y,y,y,y,n,n,339,6,9,2,1,republican
republican,y,n,n,y,y,y,n,n,n,n,y,y,y,y,n,n,339,6,12,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,35,6,3,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,35,6,6,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,35,6,9,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,35,6,12,1,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,35,6,3,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,35,6,6,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,35,6,9,2,1,republican
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,35,6,12,2,1,republican
democrat,y,y,y,n,y,y,n,y,?,y,n,n,y,y,n,?,323,6,3,1,1,democrat
democrat,y,y,y,n,y,y,n,y,?,y,n,n,y,y,n,?,323,6,6,1,1,democrat
democrat,y,y,y,n,y,y,n,y,?,y,n,n,y,y,n,?,323,6,9,1,1,democrat
democrat,y,y,y,n,y,y,n,y,?,y,n,n,y,y,n,?,323,6,12,1,1,democrat
democrat,y,y,y,n,y,y,n,y,?,y,n,n,y,y,n,?,323,6,3,2,1,democrat
democrat,y,y,y,n,y,y,n,y,?,y,n,n,y,y,n,?,323,6,6,2,1,democrat
democrat,y,y,y,n,y,y,n,y,?,y,n,n,y,y,n,?,323,6,9,2,1,democrat
democrat,y,y,y,n,y,y,n,y,?,y,n,n,y,y,n,?,323,6,12,2,1,democrat
democrat,n,n,y,n,n,n,y,y,y,y,n,n,n,n,y,y,110,6,3,1,1,democrat
democrat,n,n,y,n,n,n,y,y,y,y,n,n,n,n,y,y,110,6,6,1,1,democrat
democrat,n,n,y,n,n,n,y,y,y,y,n,n,n,n,y,y,110,6,9,1,1,democrat
democrat,n,n,y,n,n,n,y,y,y,y,n,n,n,n,y,y,110,6,12,1,1,democrat
democrat,n,n,y,n,n,n,y,y,y,y,n,n,n,n,y,y,110,6,3,2,1,democrat
democrat,n,n,y,n,n,n,y,y,y,y,n,n,n,n,y,y,110,6,6,2,1,democrat
democrat,n,n,y,n,n,n,y,y,y,y,n,n,n,n,y,y,110,6,9,2,1,democrat
democrat,n,n,y,n,n,n,y,y,y,y,n,n,n,n,y,y,110,6,12,2,1,democrat
democrat,y,n,y,n,y,y,y,n,n,n,y,n,n,y,n,y,101,6,3,1,1,democrat
democrat,y,n,y,n,y,y,y,n,n,n,y,n,n,y,n,y,101,6,6,1,1,democrat
