nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features,childNodeDictionary
39,11.0,buying,,unacc,4,"{'high': np.int64(128), 'vhigh': np.int64(129), 'low': np.int64(130), 'med': np.int64(131)}",False,False,`safety`=='med' & `persons`=='4' & `lug_boot`=='small',"['safety', 'persons', 'lug_boot', 'buying']",
40,11.0,buying,,unacc,4,"{'med': np.int64(132), 'high': np.int64(133), 'vhigh': np.int64(134), 'low': np.int64(135)}",False,True,`safety`=='med' & `persons`=='4' & `lug_boot`=='med',"['safety', 'persons', 'lug_boot', 'buying']",
41,11.0,maint,,acc,4,"{'vhigh': np.int64(136), 'med': np.int64(137), 'high': np.int64(138), 'low': np.int64(139)}",False,False,`safety`=='med' & `persons`=='4' & `lug_boot`=='big',"['safety', 'persons', 'lug_boot', 'maint']",
46,13.0,maint,,unacc,4,"{'high': np.int64(152), 'vhigh': np.int64(153), 'low': np.int64(154), 'med': np.int64(155)}",False,False,`safety`=='high' & `persons`=='more' & `buying`=='vhigh',"['safety', 'persons', 'buying', 'maint']",
47,13.0,maint,,acc,4,"{'vhigh': np.int64(156), 'low': np.int64(157), 'high': np.int64(158), 'med': np.int64(159)}",False,False,`safety`=='high' & `persons`=='more' & `buying`=='high',"['safety', 'persons', 'buying', 'maint']",
48,13.0,maint,,vgood,4,"{'med': np.int64(160), 'vhigh': np.int64(161), 'high': np.int64(162), 'low': np.int64(163)}",False,False,`safety`=='high' & `persons`=='more' & `buying`=='low',"['safety', 'persons', 'buying', 'maint']",
49,13.0,maint,,acc,4,"{'vhigh': np.int64(164), 'high': np.int64(165), 'low': np.int64(166), 'med': np.int64(167)}",False,False,`safety`=='high' & `persons`=='more' & `buying`=='med',"['safety', 'persons', 'buying', 'maint']",
50,14.0,maint,,unacc,4,"{'high': np.int64(168), 'vhigh': np.int64(169), 'low': np.int64(170), 'med': np.int64(171)}",False,False,`safety`=='high' & `persons`=='4' & `buying`=='vhigh',"['safety', 'persons', 'buying', 'maint']",
51,14.0,maint,,acc,4,"{'vhigh': np.int64(172), 'low': np.int64(173), 'high': np.int64(174), 'med': np.int64(175)}",False,False,`safety`=='high' & `persons`=='4' & `buying`=='high',"['safety', 'persons', 'buying', 'maint']",
52,14.0,maint,,acc,4,"{'high': np.int64(176), 'vhigh': np.int64(177), 'med': np.int64(178), 'low': np.int64(179)}",False,False,`safety`=='high' & `persons`=='4' & `buying`=='med',"['safety', 'persons', 'buying', 'maint']",
53,14.0,maint,,vgood,4,"{'vhigh': np.int64(180), 'high': np.int64(181), 'med': np.int64(182), 'low': np.int64(183)}",False,False,`safety`=='high' & `persons`=='4' & `buying`=='low',"['safety', 'persons', 'buying', 'maint']",
105,32.0,lug_boot,,unacc,5,"{'big': np.int64(324), 'med': np.int64(325), 'small': np.int64(326)}",False,True,`safety`=='med' & `persons`=='more' & `buying`=='vhigh' & `maint`=='vhigh',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
106,32.0,lug_boot,,acc,5,"{'small': np.int64(327), 'med': np.int64(328), 'big': np.int64(329)}",False,True,`safety`=='med' & `persons`=='more' & `buying`=='vhigh' & `maint`=='low',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
107,32.0,lug_boot,,unacc,5,"{'small': np.int64(330), 'med': np.int64(331)}",False,True,`safety`=='med' & `persons`=='more' & `buying`=='vhigh' & `maint`=='med',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
108,32.0,,,unacc,5,,False,True,`safety`=='med' & `persons`=='more' & `buying`=='vhigh' & `maint`=='high',"['safety', 'persons', 'buying', 'maint']",
109,33.0,maint,,unacc,5,"{'low': np.int64(332), 'med': np.int64(333), 'high': np.int64(334), 'vhigh': np.int64(335)}",False,True,`safety`=='med' & `persons`=='more' & `buying`=='high' & `lug_boot`=='small',"['safety', 'persons', 'buying', 'lug_boot', 'maint']",
110,33.0,doors,,unacc,5,"{'2': np.int64(336), '4': np.int64(337), '3': np.int64(338)}",False,False,`safety`=='med' & `persons`=='more' & `buying`=='high' & `lug_boot`=='med',"['safety', 'persons', 'buying', 'lug_boot', 'doors']",
111,33.0,doors,,acc,5,"{'5more': np.int64(339), '3': np.int64(340), '2': np.int64(341), '4': np.int64(342)}",False,True,`safety`=='med' & `persons`=='more' & `buying`=='high' & `lug_boot`=='big',"['safety', 'persons', 'buying', 'lug_boot', 'doors']",
112,34.0,lug_boot,,acc,5,"{'med': np.int64(343), 'small': np.int64(344), 'big': np.int64(345)}",False,True,`safety`=='med' & `persons`=='more' & `buying`=='med' & `maint`=='vhigh',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
113,34.0,doors,,acc,5,"{'2': np.int64(346), '4': np.int64(347), '3': np.int64(348), '5more': np.int64(349)}",False,True,`safety`=='med' & `persons`=='more' & `buying`=='med' & `maint`=='med',"['safety', 'persons', 'buying', 'maint', 'doors']",
114,34.0,lug_boot,,acc,5,"{'big': np.int64(350), 'med': np.int64(351)}",False,True,`safety`=='med' & `persons`=='more' & `buying`=='med' & `maint`=='high',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
115,34.0,lug_boot,,good,5,"{'small': np.int64(352), 'med': np.int64(353), 'big': np.int64(354)}",False,False,`safety`=='med' & `persons`=='more' & `buying`=='med' & `maint`=='low',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
128,39.0,maint,,unacc,5,"{'vhigh': np.int64(399), 'high': np.int64(400), 'med': np.int64(401)}",False,True,`safety`=='med' & `persons`=='4' & `lug_boot`=='small' & `buying`=='high',"['safety', 'persons', 'lug_boot', 'buying', 'maint']",
129,39.0,maint,,unacc,5,"{'med': np.int64(402), 'vhigh': np.int64(403), 'high': np.int64(404), 'low': np.int64(405)}",False,True,`safety`=='med' & `persons`=='4' & `lug_boot`=='small' & `buying`=='vhigh',"['safety', 'persons', 'lug_boot', 'buying', 'maint']",
130,39.0,maint,,acc,5,"{'vhigh': np.int64(406), 'med': np.int64(407), 'low': np.int64(408), 'high': np.int64(409)}",False,False,`safety`=='med' & `persons`=='4' & `lug_boot`=='small' & `buying`=='low',"['safety', 'persons', 'lug_boot', 'buying', 'maint']",
131,39.0,maint,,acc,5,"{'vhigh': np.int64(410), 'high': np.int64(411), 'med': np.int64(412), 'low': np.int64(413)}",False,True,`safety`=='med' & `persons`=='4' & `lug_boot`=='small' & `buying`=='med',"['safety', 'persons', 'lug_boot', 'buying', 'maint']",
136,41.0,buying,,acc,5,"{'high': np.int64(428), 'low': np.int64(429), 'med': np.int64(430)}",False,False,`safety`=='med' & `persons`=='4' & `lug_boot`=='big' & `maint`=='vhigh',"['safety', 'persons', 'lug_boot', 'maint', 'buying']",
137,41.0,buying,,acc,5,"{'high': np.int64(431), 'med': np.int64(432), 'vhigh': np.int64(433), 'low': np.int64(434)}",False,True,`safety`=='med' & `persons`=='4' & `lug_boot`=='big' & `maint`=='med',"['safety', 'persons', 'lug_boot', 'maint', 'buying']",
138,41.0,buying,,acc,5,"{'low': np.int64(435), 'high': np.int64(436), 'med': np.int64(437)}",False,True,`safety`=='med' & `persons`=='4' & `lug_boot`=='big' & `maint`=='high',"['safety', 'persons', 'lug_boot', 'maint', 'buying']",
139,41.0,buying,,acc,5,"{'high': np.int64(438), 'vhigh': np.int64(439), 'med': np.int64(440), 'low': np.int64(441)}",False,False,`safety`=='med' & `persons`=='4' & `lug_boot`=='big' & `maint`=='low',"['safety', 'persons', 'lug_boot', 'maint', 'buying']",
152,46.0,lug_boot,,unacc,5,"{'small': np.int64(485), 'big': np.int64(486)}",False,True,`safety`=='high' & `persons`=='more' & `buying`=='vhigh' & `maint`=='high',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
153,46.0,lug_boot,,unacc,5,"{'small': np.int64(487), 'med': np.int64(488), 'big': np.int64(489)}",False,True,`safety`=='high' & `persons`=='more' & `buying`=='vhigh' & `maint`=='vhigh',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
154,46.0,lug_boot,,acc,5,"{'big': np.int64(490), 'small': np.int64(491), 'med': np.int64(492)}",False,True,`safety`=='high' & `persons`=='more' & `buying`=='vhigh' & `maint`=='low',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
155,46.0,lug_boot,,acc,5,"{'big': np.int64(493), 'small': np.int64(494), 'med': np.int64(495)}",False,True,`safety`=='high' & `persons`=='more' & `buying`=='vhigh' & `maint`=='med',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
156,47.0,lug_boot,,unacc,5,"{'med': np.int64(496), 'big': np.int64(497), 'small': np.int64(498)}",False,True,`safety`=='high' & `persons`=='more' & `buying`=='high' & `maint`=='vhigh',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
157,47.0,lug_boot,,acc,5,"{'small': np.int64(499), 'big': np.int64(500), 'med': np.int64(501)}",False,True,`safety`=='high' & `persons`=='more' & `buying`=='high' & `maint`=='low',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
158,47.0,lug_boot,,acc,5,"{'big': np.int64(502), 'med': np.int64(503)}",False,True,`safety`=='high' & `persons`=='more' & `buying`=='high' & `maint`=='high',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
159,47.0,lug_boot,,acc,5,"{'big': np.int64(504), 'med': np.int64(505)}",False,True,`safety`=='high' & `persons`=='more' & `buying`=='high' & `maint`=='med',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
160,48.0,lug_boot,,good,5,"{'small': np.int64(506), 'big': np.int64(507), 'med': np.int64(508)}",False,False,`safety`=='high' & `persons`=='more' & `buying`=='low' & `maint`=='med',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
161,48.0,lug_boot,,acc,5,"{'med': np.int64(509), 'small': np.int64(510), 'big': np.int64(511)}",False,True,`safety`=='high' & `persons`=='more' & `buying`=='low' & `maint`=='vhigh',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
162,48.0,lug_boot,,vgood,5,"{'med': np.int64(512), 'big': np.int64(513)}",False,True,`safety`=='high' & `persons`=='more' & `buying`=='low' & `maint`=='high',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
163,48.0,lug_boot,,vgood,5,"{'med': np.int64(514), 'big': np.int64(515)}",False,True,`safety`=='high' & `persons`=='more' & `buying`=='low' & `maint`=='low',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
164,49.0,lug_boot,,acc,5,"{'med': np.int64(516), 'small': np.int64(517), 'big': np.int64(518)}",False,True,`safety`=='high' & `persons`=='more' & `buying`=='med' & `maint`=='vhigh',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
165,49.0,lug_boot,,acc,5,"{'med': np.int64(519), 'small': np.int64(520)}",False,True,`safety`=='high' & `persons`=='more' & `buying`=='med' & `maint`=='high',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
166,49.0,lug_boot,,good,5,"{'big': np.int64(521), 'med': np.int64(522), 'small': np.int64(523)}",False,False,`safety`=='high' & `persons`=='more' & `buying`=='med' & `maint`=='low',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
167,49.0,lug_boot,,vgood,5,"{'big': np.int64(524), 'med': np.int64(525)}",False,True,`safety`=='high' & `persons`=='more' & `buying`=='med' & `maint`=='med',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
168,50.0,lug_boot,,unacc,5,"{'med': np.int64(526), 'small': np.int64(527), 'big': np.int64(528)}",False,True,`safety`=='high' & `persons`=='4' & `buying`=='vhigh' & `maint`=='high',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
169,50.0,lug_boot,,unacc,5,"{'big': np.int64(529), 'small': np.int64(530), 'med': np.int64(531)}",False,True,`safety`=='high' & `persons`=='4' & `buying`=='vhigh' & `maint`=='vhigh',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
170,50.0,lug_boot,,acc,5,"{'big': np.int64(532), 'small': np.int64(533)}",False,True,`safety`=='high' & `persons`=='4' & `buying`=='vhigh' & `maint`=='low',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
171,50.0,lug_boot,,acc,5,"{'big': np.int64(534), 'small': np.int64(535), 'med': np.int64(536)}",False,True,`safety`=='high' & `persons`=='4' & `buying`=='vhigh' & `maint`=='med',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
172,51.0,lug_boot,,unacc,5,"{'small': np.int64(537), 'big': np.int64(538), 'med': np.int64(539)}",False,True,`safety`=='high' & `persons`=='4' & `buying`=='high' & `maint`=='vhigh',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
173,51.0,lug_boot,,acc,5,"{'med': np.int64(540), 'big': np.int64(541), 'small': np.int64(542)}",False,True,`safety`=='high' & `persons`=='4' & `buying`=='high' & `maint`=='low',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
174,51.0,lug_boot,,acc,5,"{'small': np.int64(543), 'big': np.int64(544), 'med': np.int64(545)}",False,True,`safety`=='high' & `persons`=='4' & `buying`=='high' & `maint`=='high',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
175,51.0,lug_boot,,acc,5,"{'small': np.int64(546), 'med': np.int64(547), 'big': np.int64(548)}",False,True,`safety`=='high' & `persons`=='4' & `buying`=='high' & `maint`=='med',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
176,52.0,lug_boot,,acc,5,"{'big': np.int64(549), 'small': np.int64(550)}",False,True,`safety`=='high' & `persons`=='4' & `buying`=='med' & `maint`=='high',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
177,52.0,lug_boot,,acc,5,"{'small': np.int64(551), 'med': np.int64(552), 'big': np.int64(553)}",False,True,`safety`=='high' & `persons`=='4' & `buying`=='med' & `maint`=='vhigh',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
178,52.0,doors,,vgood,5,"{'2': np.int64(554), '3': np.int64(555), '4': np.int64(556)}",False,False,`safety`=='high' & `persons`=='4' & `buying`=='med' & `maint`=='med',"['safety', 'persons', 'buying', 'maint', 'doors']",
179,52.0,lug_boot,,vgood,5,"{'big': np.int64(557), 'med': np.int64(558), 'small': np.int64(559)}",False,True,`safety`=='high' & `persons`=='4' & `buying`=='med' & `maint`=='low',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
180,53.0,lug_boot,,acc,5,"{'big': np.int64(560), 'small': np.int64(561), 'med': np.int64(562)}",False,True,`safety`=='high' & `persons`=='4' & `buying`=='low' & `maint`=='vhigh',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
181,53.0,doors,,vgood,5,"{'2': np.int64(563), '4': np.int64(564)}",False,True,`safety`=='high' & `persons`=='4' & `buying`=='low' & `maint`=='high',"['safety', 'persons', 'buying', 'maint', 'doors']",
182,53.0,lug_boot,,vgood,5,"{'med': np.int64(565), 'big': np.int64(566), 'small': np.int64(567)}",False,True,`safety`=='high' & `persons`=='4' & `buying`=='low' & `maint`=='med',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
183,53.0,lug_boot,,good,5,"{'med': np.int64(568), 'small': np.int64(569)}",False,True,`safety`=='high' & `persons`=='4' & `buying`=='low' & `maint`=='low',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
336,110.0,maint,,unacc,6,"{'med': np.int64(767), 'high': np.int64(768)}",False,True,`safety`=='med' & `persons`=='more' & `buying`=='high' & `lug_boot`=='med' & `doors`=='2',"['safety', 'persons', 'buying', 'lug_boot', 'doors', 'maint']",
337,110.0,,,unacc,6,,False,True,`safety`=='med' & `persons`=='more' & `buying`=='high' & `lug_boot`=='med' & `doors`=='4',"['safety', 'persons', 'buying', 'lug_boot', 'doors']",
338,110.0,maint,,acc,6,"{'high': np.int64(769), 'low': np.int64(770)}",False,True,`safety`=='med' & `persons`=='more' & `buying`=='high' & `lug_boot`=='med' & `doors`=='3',"['safety', 'persons', 'buying', 'lug_boot', 'doors', 'maint']",
352,115.0,doors,,acc,6,"{'5more': np.int64(789), '3': np.int64(790)}",False,True,`safety`=='med' & `persons`=='more' & `buying`=='med' & `maint`=='low' & `lug_boot`=='small',"['safety', 'persons', 'buying', 'maint', 'lug_boot', 'doors']",
353,115.0,doors,,good,6,"{'4': np.int64(791), '3': np.int64(792), '5more': np.int64(793)}",False,True,`safety`=='med' & `persons`=='more' & `buying`=='med' & `maint`=='low' & `lug_boot`=='med',"['safety', 'persons', 'buying', 'maint', 'lug_boot', 'doors']",
354,115.0,,,good,6,,False,True,`safety`=='med' & `persons`=='more' & `buying`=='med' & `maint`=='low' & `lug_boot`=='big',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
406,130.0,doors,,unacc,6,"{'4': np.int64(871), '5more': np.int64(872)}",False,True,`safety`=='med' & `persons`=='4' & `lug_boot`=='small' & `buying`=='low' & `maint`=='vhigh',"['safety', 'persons', 'lug_boot', 'buying', 'maint', 'doors']",
407,130.0,doors,,acc,6,"{'4': np.int64(873), '2': np.int64(874), '3': np.int64(875)}",False,True,`safety`=='med' & `persons`=='4' & `lug_boot`=='small' & `buying`=='low' & `maint`=='med',"['safety', 'persons', 'lug_boot', 'buying', 'maint', 'doors']",
408,130.0,doors,,acc,6,"{'2': np.int64(876), '3': np.int64(877), '4': np.int64(878)}",False,True,`safety`=='med' & `persons`=='4' & `lug_boot`=='small' & `buying`=='low' & `maint`=='low',"['safety', 'persons', 'lug_boot', 'buying', 'maint', 'doors']",
409,130.0,,,acc,6,,False,True,`safety`=='med' & `persons`=='4' & `lug_boot`=='small' & `buying`=='low' & `maint`=='high',"['safety', 'persons', 'lug_boot', 'buying', 'maint']",
428,136.0,,,unacc,6,,False,True,`safety`=='med' & `persons`=='4' & `lug_boot`=='big' & `maint`=='vhigh' & `buying`=='high',"['safety', 'persons', 'lug_boot', 'maint', 'buying']",
429,136.0,,,acc,6,,False,True,`safety`=='med' & `persons`=='4' & `lug_boot`=='big' & `maint`=='vhigh' & `buying`=='low',"['safety', 'persons', 'lug_boot', 'maint', 'buying']",
430,136.0,doors,,acc,6,"{'5more': np.int64(912), '3': np.int64(913)}",False,True,`safety`=='med' & `persons`=='4' & `lug_boot`=='big' & `maint`=='vhigh' & `buying`=='med',"['safety', 'persons', 'lug_boot', 'maint', 'buying', 'doors']",
438,139.0,doors,,acc,6,"{'3': np.int64(925), '5more': np.int64(926), '4': np.int64(927)}",False,True,`safety`=='med' & `persons`=='4' & `lug_boot`=='big' & `maint`=='low' & `buying`=='high',"['safety', 'persons', 'lug_boot', 'maint', 'buying', 'doors']",
439,139.0,,,acc,6,,False,True,`safety`=='med' & `persons`=='4' & `lug_boot`=='big' & `maint`=='low' & `buying`=='vhigh',"['safety', 'persons', 'lug_boot', 'maint', 'buying']",
440,139.0,doors,,good,6,"{'4': np.int64(928), '3': np.int64(929)}",False,True,`safety`=='med' & `persons`=='4' & `lug_boot`=='big' & `maint`=='low' & `buying`=='med',"['safety', 'persons', 'lug_boot', 'maint', 'buying', 'doors']",
441,139.0,,,good,6,,False,True,`safety`=='med' & `persons`=='4' & `lug_boot`=='big' & `maint`=='low' & `buying`=='low',"['safety', 'persons', 'lug_boot', 'maint', 'buying']",
506,160.0,doors,,good,6,"{'2': np.int64(1007), '5more': np.int64(1008), '3': np.int64(1009)}",False,True,`safety`=='high' & `persons`=='more' & `buying`=='low' & `maint`=='med' & `lug_boot`=='small',"['safety', 'persons', 'buying', 'maint', 'lug_boot', 'doors']",
507,160.0,doors,,vgood,6,"{'3': np.int64(1010), '2': np.int64(1011)}",False,True,`safety`=='high' & `persons`=='more' & `buying`=='low' & `maint`=='med' & `lug_boot`=='big',"['safety', 'persons', 'buying', 'maint', 'lug_boot', 'doors']",
508,160.0,doors,,good,6,"{'5more': np.int64(1012), '2': np.int64(1013)}",False,True,`safety`=='high' & `persons`=='more' & `buying`=='low' & `maint`=='med' & `lug_boot`=='med',"['safety', 'persons', 'buying', 'maint', 'lug_boot', 'doors']",
521,166.0,doors,,vgood,6,"{'4': np.int64(1030), '5more': np.int64(1031)}",False,True,`safety`=='high' & `persons`=='more' & `buying`=='med' & `maint`=='low' & `lug_boot`=='big',"['safety', 'persons', 'buying', 'maint', 'lug_boot', 'doors']",
522,166.0,,,good,6,,False,True,`safety`=='high' & `persons`=='more' & `buying`=='med' & `maint`=='low' & `lug_boot`=='med',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
523,166.0,,,good,6,,False,True,`safety`=='high' & `persons`=='more' & `buying`=='med' & `maint`=='low' & `lug_boot`=='small',"['safety', 'persons', 'buying', 'maint', 'lug_boot']",
554,178.0,,,acc,6,,False,True,`safety`=='high' & `persons`=='4' & `buying`=='med' & `maint`=='med' & `doors`=='2',"['safety', 'persons', 'buying', 'maint', 'doors']",
555,178.0,,,vgood,6,,False,True,`safety`=='high' & `persons`=='4' & `buying`=='med' & `maint`=='med' & `doors`=='3',"['safety', 'persons', 'buying', 'maint', 'doors']",
556,178.0,,,vgood,6,,False,True,`safety`=='high' & `persons`=='4' & `buying`=='med' & `maint`=='med' & `doors`=='4',"['safety', 'persons', 'buying', 'maint', 'doors']",
