Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings,sampleNum,set
F,-0.689273268510302,-0.6260945317631122,-0.8796590781894964,-0.8089085484947945,-0.8707394722690153,-0.8742042845210113,-0.7641521836369459,0.3423675655973033,2384,1
I,-1.1446023592016894,-1.078496187612122,-1.266545458165277,-1.0538558307594446,-0.9270692786408604,-1.119023483889958,-1.1149305369245934,-0.5965211687239669,1550,1
M,0.7595011109622944,1.0327115396832578,0.2810000617378453,0.9545086080577695,0.8416866414350773,1.3790390874487384,0.5955659693131096,-0.2835582572835435,869,1
M,0.9250753257591627,1.0327115396832578,1.1837349483480002,0.9789016984077762,0.8371802569253297,1.256629487764265,1.0078209412181796,-0.5965211687239669,1505,1
F,0.05581069807560499,0.07764137733534769,0.5389243150550326,-0.0882960044050147,-0.2916690627664473,-0.19415095294060403,0.05312521680643841,1.594219211358997,229,1
F,-0.8134539296079533,-0.6260945317631122,-0.7506969515309028,-0.9349395153031622,-1.0509948526589197,-0.8923390400298222,-0.8726403341382802,0.3423675655973033,799,1
I,-0.06836996302204625,0.1279082279852377,-0.10588631823793491,-0.2346545465050547,-0.09564133659242599,-0.32109424150228016,-0.23617651786378624,0.9682933884781502,1291,1
M,-0.689273268510302,-0.42502712916355206,-0.3638105715551222,-0.6310422646926627,-0.6431670545267609,-0.5931155741344429,-0.5978036862015669,0.029404654156879904,3,1
M,0.4283526813685578,0.4295093318845779,0.40996218839643894,0.24710898790757654,0.31894603830435414,0.24108317927085654,0.1543808239410171,-0.9094840801643903,2589,1
M,0.6353204498646432,0.580309883834248,0.6678864417136262,0.4493683620597153,0.4811758806552683,0.49950344527141133,0.5594032524793315,0.3423675655973033,2922,1
F,0.014417144376387914,0.07764137733534769,0.023075808420658733,-0.2082286986258808,-0.04832429924007628,-0.0581402866245227,-0.45315281886645464,-0.5965211687239669,972,1
M,0.4283526813685578,0.4295093318845779,0.5389243150550326,0.2613382906117471,0.36851626791157793,-0.09894348651934692,0.23393880097532893,1.9071821227994203,3843,1
I,-0.23394417781891458,-0.274226577213882,0.15203793507925167,-0.6330750222218299,-0.8256756271715392,-0.7381936182049299,-0.18554871429649689,0.9682933884781502,3344,1
I,-1.682718557291511,-1.9330326486602516,-1.1375833315066834,-1.0599541033469464,-0.9833990850127056,-1.0192823285914983,-1.0787678200908153,-1.2224469916048137,2975,1
I,-0.23394417781891458,-0.17369287591410193,-0.3638105715551222,-0.32714501408216323,-0.3344797156090496,-0.15788144192298229,-0.27233923469756416,0.3423675655973033,585,1
F,1.2562237553528994,1.0327115396832578,1.1837349483480002,1.3143066907203678,1.22247613250875,1.1160851325709806,1.3513667511390712,0.3423675655973033,1971,1
M,0.9250753257591627,1.1835120916329278,0.5389243150550326,0.7492000976118802,0.8349270646704556,0.6037782894470739,0.7040541198144439,0.6553304770377267,1946,1
I,-0.5236990537134337,-0.4752939798134421,0.023075808420658733,-0.7713025342052009,-0.8887650103080057,-0.8379347735033897,-0.5616409693677887,-0.2835582572835435,2877,1
M,-0.689273268510302,-0.8774287850125618,-0.49277269821371583,-0.7519913376781122,-0.5169882882538278,-0.7925978847313625,-0.9775122129562366,-0.5965211687239669,1447,1
F,0.9664688794583799,1.1835120916329278,0.9258106950308128,1.1293257555661502,1.296831476919586,1.1976915323606296,0.9571931376508902,-0.2835582572835435,4016,1
M,0.7595011109622944,0.7813772864338075,1.9575077082995613,0.2745512145513342,0.28740134673612083,-0.030938153361306377,0.37858966831044094,0.3423675655973033,3056,1
I,-1.2273894666001235,-1.3298304408615715,-1.1375833315066834,-1.1788704188032288,-1.118590620305134,-1.2505004613288366,-1.158325797125127,-1.2224469916048137,1237,1
I,-0.647879714811085,-0.7266282330628917,-1.0086212048480898,-0.6849103392155941,-0.3772903684516517,-0.8470021512577951,-0.9196518660221916,-0.9094840801643903,833,1
F,0.6353204498646432,0.6808435851340275,0.2810000617378453,0.3680580608930264,0.37978222918594695,0.37709384558693815,0.30626423464288516,1.594219211358997,75,1
M,0.8836817720599457,0.8819109877335877,1.0547728216894066,0.9829672134661106,0.6163674159476965,1.0480797994129398,1.6768312026430738,0.029404654156879904,3061,1
I,-0.4823055000142166,-0.4752939798134421,-0.8796590781894964,-0.6676319002176726,-0.6499266312913823,-0.5749808186256321,-0.706291836702901,1.594219211358997,624,1
M,1.8357335071419376,1.585646896832047,1.9575077082995613,2.2453096390789544,2.423427604356489,2.530596062258228,1.8974237753291203,0.3423675655973033,1205,1
M,0.9250753257591627,0.9321778383834777,1.0547728216894066,0.6658570389160239,0.37076946016645174,0.47230131200819525,1.0801463748857358,-0.2835582572835435,3064,1
I,-0.689273268510302,-0.5758276811132221,-0.7506969515309028,-0.9064809098948211,-0.9045373560921224,-0.8152663291173761,-0.8871054208717915,-1.2224469916048137,4155,1
I,0.05581069807560499,0.07764137733534769,0.15203793507925167,0.23897795779090766,0.1184119276205855,0.05066824642834258,0.19777608414155085,3.4719966800015376,628,1
M,1.3804044164505498,1.1835120916329278,1.570621328323781,1.9434451459976223,2.515808486806315,1.3881064652031438,1.6153545840256514,0.6553304770377267,1523,1
I,0.6353204498646432,0.6808435851340275,0.2810000617378453,0.5967432829243388,0.9318143316300291,0.6083119783242765,0.23393880097532893,0.029404654156879904,1354,1
M,0.34556557397012366,0.580309883834248,0.9258106950308128,0.342648591778436,0.14094385016932356,0.0325334909195317,0.9571931376508902,1.594219211358997,378,1
F,0.8422882183607286,0.8819109877335877,0.6678864417136262,0.8853948520660839,0.6704440300646679,1.256629487764265,1.1018440049860028,0.029404654156879904,93,1
F,1.4631915238489839,1.686180598131827,1.699583454982374,1.9241339494705334,1.1120697120199337,2.4263212180825655,2.172260423265834,0.9682933884781502,1977,1
I,-1.724112110990728,-1.7319652460606918,-1.6534318381410575,-1.3780806566616164,-1.3506694225571358,-1.2867699723464585,-1.4114648149615734,-1.2224469916048137,903,1
M,-1.3101765739985578,-1.128763038262012,-1.524469711482464,-1.1605756010407235,-1.1771736189318527,-1.2368993946972289,-0.9955935713731257,-0.9094840801643903,18,1
I,-0.2753377315181317,-0.22395972656399196,-0.6217348248723091,-0.29157175732173674,-0.14295837394477595,-0.162415130800185,-0.5254782525340107,0.9682933884781502,3348,1
I,-0.6064861611118678,-0.5758276811132221,-0.49277269821371583,-0.7286146260926892,-0.710762822172975,-0.6611209072924837,-0.7605359119535682,-0.5965211687239669,2565,1
F,1.3804044164505498,1.434846344882378,1.570621328323781,1.5094514135204207,1.4815932418192381,1.7054646866073337,1.6081220406588956,0.6553304770377267,1745,1
I,-1.682718557291511,-1.6314315447609118,-1.524469711482464,-1.357753081369944,-1.328137500008398,-1.3321068611184856,-1.3572207397109064,0.9682933884781502,246,1
I,-0.06836996302204625,-0.07315917461432185,-0.3638105715551222,-0.5365190395863869,-0.4876967889404683,-0.497908107713186,-0.48931553570023256,-0.9094840801643903,1467,1
F,0.8422882183607286,0.9321778383834777,0.9258106950308128,0.9077551848869232,0.9273079471202815,1.111551443693778,0.9861233111179127,-0.2835582572835435,3583,1
M,-1.392963681396992,-1.4806309928112416,-1.3955075848238703,-1.292704840436593,-1.2492757710878146,-1.1870288170479988,-1.3210580228771285,-1.2224469916048137,637,1
F,0.8836817720599457,0.6808435851340275,0.2810000617378453,0.7024466744410339,0.8011291808473487,0.6763173114823173,0.5666357958460871,0.3423675655973033,3423,1
M,0.17999135917325623,0.1279082279852377,-0.23484844489652856,0.10684871839503843,0.07109489026823552,-0.08987610876494148,-0.05536293369489571,0.9682933884781502,731,1
F,-1.2273894666001235,-1.179029888911902,-1.524469711482464,-1.1067075265177921,-0.9811458927578317,-0.9694117509422684,-1.140244438708238,-0.9094840801643903,2117,1
M,0.2213849128724733,0.17817507863512774,0.5389243150550326,-0.06796842911334247,-0.0686030295339403,0.21841473488484295,-0.16385108419623,-0.2835582572835435,1474,1
F,-0.2753377315181317,-0.324493427863772,0.2810000617378453,-0.510093191707213,-0.6228883242328966,-0.32109424150228016,-0.34466466836512033,-0.2835582572835435,222,1
I,-2.3864089701782008,-2.3351674538593716,-2.556166724751212,-1.5366357439366594,-1.4633290353008261,-1.4907859718205805,-1.574197040713575,-1.5354099030452373,333,1
I,-0.5236990537134337,-0.5255608304633321,-0.7506969515309028,-0.7936628670260403,-0.7242819757022179,-0.7563283737137407,-0.8147799872042353,-0.5965211687239669,1451,1
F,-1.434357235096209,-1.4303641421613515,-1.266545458165277,-1.302868628082429,-1.2785672704011741,-1.2505004613288366,-1.2848953060433503,-0.9094840801643903,2448,1
F,0.17999135917325623,0.22844192928501778,0.5389243150550326,0.03570220487418564,0.16347577271806166,0.05520193530554529,-0.04813039032814008,-0.2835582572835435,2068,1
I,-1.1859959129009066,-1.2795635902116815,-1.3955075848238703,-1.1239859655157136,-1.096058697756396,-1.0736865951179309,-1.1040817218744599,-1.2224469916048137,2166,1
I,0.3869591276693407,0.27870877993490784,0.79684856837222,0.043833234990854536,0.18826088752167353,-0.12161193090536052,0.08928793364021652,-0.2835582572835435,1628,1
I,-0.8548474833071703,-0.8774287850125618,-1.0086212048480898,-0.9888075898260934,-0.827928819426413,-1.1734277504163908,-1.0353725598902817,-0.5965211687239669,2510,1
M,0.8422882183607286,0.8819109877335877,0.9258106950308128,0.8691327918327462,1.006169676040865,0.9664733996232909,0.5847171542629762,-0.2835582572835435,1805,1
M,-2.1794412016821156,-2.1843669019097014,-1.6534318381410575,-1.4878495632366462,-1.4137588056936026,-1.4454490830485536,-1.5018716070460187,-1.2224469916048137,2427,1
F,1.049255986856814,0.6808435851340275,0.6678864417136262,1.14050592197657,0.9994100992762434,1.5331845092736303,0.5196242639621755,-0.2835582572835435,3591,1
M,0.3041720202709075,0.32897563058479784,0.023075808420658733,0.29386241107842265,0.38203542144082075,0.2274821126392484,0.19777608414155085,1.2812562999185735,311,1
M,0.17999135917325623,0.1279082279852377,0.023075808420658733,-0.15436062410294954,-0.4989627502148373,-0.4480375300639561,0.12545065047399462,3.784959591441961,433,1
I,-0.689273268510302,-0.6763613824130017,-0.8796590781894964,-0.9806765597094247,-1.060007621678415,-0.8923390400298222,-0.8147799872042353,-0.5965211687239669,3638,1
I,-0.5650926074126508,-0.42502712916355206,-0.10588631823793491,-0.7834990793802042,-0.931575663150608,-0.5704471297484294,-0.670129119869123,-0.2835582572835435,3908,1
F,0.7595011109622944,1.0829783903331478,0.79684856837222,0.6373984335076828,0.32570561506897555,0.4088296677273572,1.318820305988671,1.9071821227994203,657,1
F,1.049255986856814,1.0829783903331478,1.9575077082995613,1.365125628949548,0.9273079471202815,1.301966376536292,1.354983022822449,1.9071821227994203,3929,1
I,-0.06836996302204625,-0.17369287591410193,-0.3638105715551222,-0.5202569793530492,-0.5417734030574397,-0.4797733522043751,-0.38082738519889847,-0.5965211687239669,1588,1
M,0.8836817720599457,0.7813772864338075,0.6678864417136262,0.8264448837202347,1.3441485142719356,0.47230131200819525,0.47622900376164184,0.029404654156879904,1697,1
M,0.014417144376387914,0.1279082279852377,0.40996218839643894,0.0316366898158512,0.31443965379460653,-0.3437626858882938,-0.23979278954716404,-0.2835582572835435,1296,1
M,-0.44091194631499997,-0.42502712916355206,-0.10588631823793491,-0.6188457195176593,-0.5350138262928182,-0.24402153058983395,-0.670129119869123,0.029404654156879904,2013,1
I,-0.8134539296079533,-0.6763613824130017,-1.0086212048480898,-0.9654308782406705,-0.8820054335433843,-0.8832716622754168,-1.0389888315736593,-0.9094840801643903,2634,1
F,0.9664688794583799,0.7311104357839175,1.4416592016651875,0.6445130848597682,0.6005950701635798,0.49950344527141133,0.8342399004160447,-0.2835582572835435,3465,1
M,0.9664688794583799,0.8316441370836977,0.023075808420658733,0.7471673400827128,0.38879499820544217,0.5312392674118304,0.9933558544846683,1.594219211358997,3162,1
F,0.9664688794583799,0.8316441370836977,1.0547728216894066,1.0846050899244717,1.3283761684878193,1.5195834426420223,0.48707781881177525,-0.2835582572835435,4064,1
F,-0.7720603759087362,-0.5758276811132221,-1.266545458165277,-0.8729404106635619,-0.9045373560921224,-0.8198000179945788,-0.8509427040380134,-0.2835582572835435,3157,1
I,-0.5650926074126508,-0.37476027851366206,-0.7506969515309028,-0.6351077797509971,-0.5395202108025658,-0.5069754854675914,-0.8075474438374797,-0.5965211687239669,3604,1
M,-2.1794412016821156,-2.0838332006099214,-1.9113560914582446,-1.4848004269428954,-1.4160119979484764,-1.3819774387677155,-1.5018716070460187,-1.2224469916048137,2424,1
M,0.7595011109622944,0.6808435851340275,0.40996218839643894,0.5022200578180627,0.35725030663720886,0.7171205113771418,0.5232405356455534,0.3423675655973033,3614,1
I,-0.8548474833071703,-0.8774287850125618,-0.6217348248723091,-0.8485473203135553,-0.6882308996242371,-0.7789968180997543,-0.9594308545393475,-0.5965211687239669,3974,1
M,0.6767140035638602,0.6305767344841375,1.0547728216894066,0.587595874043086,0.5442652637917347,0.698985755868331,0.6027985126798652,0.029404654156879904,1921,1
M,0.7595011109622944,0.6305767344841375,0.40996218839643894,0.7593638852577161,0.677203606829289,1.274764243273076,0.3930547550439522,-0.5965211687239669,2602,1
I,-0.19255062411969748,-0.274226577213882,-0.7506969515309028,-0.6757629303343415,-0.6319010932523919,-0.8107326402401734,-0.7605359119535682,-0.9094840801643903,2576,1
M,1.1320430942552482,1.1835120916329278,1.570621328323781,1.3468308111870433,1.1188292887845555,1.814273219660199,1.3260528493554264,0.029404654156879904,3104,1
M,1.2148302016536823,1.1332452409830378,0.6678864417136262,1.1455878157994879,1.5897464700531805,0.9710070885004937,0.45091510197799717,0.3423675655973033,1735,1
I,-1.434357235096209,-1.4806309928112416,-1.1375833315066834,-1.2510333110886651,-1.2267438485390765,-1.119023483889958,-1.2270349591093053,-0.9094840801643903,133,1
F,0.8422882183607286,1.1332452409830378,1.0547728216894066,1.0724085447494685,0.5690503785953466,1.555852953659644,0.9933558544846683,0.3423675655973033,1940,1
M,0.4697462350677749,0.8316441370836977,-0.23484844489652856,0.6241855095680959,1.026448406334729,0.698985755868331,-0.004735130127606557,-0.2835582572835435,995,1
M,-0.5650926074126508,-0.5758276811132221,-0.7506969515309028,-0.7489422013843614,-0.7130160144278488,-0.6203177073976592,-0.7750009986870794,-0.5965211687239669,3089,1
F,2.125488383036457,2.2391159552806172,1.9575077082995613,3.721091605254357,5.091207234127075,2.893291172434445,2.519422504870103,0.3423675655973033,1209,1
M,-0.44091194631499997,-0.22395972656399196,-0.10588631823793491,-0.4816345862988719,-0.3682775994321565,-0.5387113076080104,-0.48931553570023256,-0.5965211687239669,57,1
M,1.049255986856814,1.1332452409830378,1.3126970750065938,1.0530973482223798,0.7245206441816393,1.1478209547113998,1.5104827052076948,1.9071821227994203,142,1
F,0.4697462350677749,0.580309883834248,0.6678864417136262,0.5591372686347449,0.206286425560664,0.2728190014112756,0.8125422703157779,0.3423675655973033,228,1
I,-1.1859959129009066,-1.2795635902116815,-1.1375833315066834,-1.0934946025782053,-0.8707394722690153,-1.2323657058200261,-1.234267502476061,-0.9094840801643903,3719,1
I,-1.1446023592016894,-1.078496187612122,-0.3638105715551222,-0.9827093172385918,-0.8459543574654034,-0.960344373187863,-1.1330118953414825,-0.9094840801643903,2723,1
M,0.6353204498646432,0.530043033184358,0.79684856837222,0.7197251134389556,0.44061842006753976,1.4289096650979682,0.6606588596139101,0.3423675655973033,1916,1
I,-2.9245251682680222,-3.0389033629578317,-2.685128851409806,-1.610831393751263,-1.5602163022603999,-1.5497239272242158,-1.682685191214909,-1.8483728144856606,3837,1
F,0.9250753257591627,0.9824446890333677,0.6678864417136262,0.8630345192452443,0.9858909457470005,0.43149811211337075,1.0475999297353356,0.3423675655973033,3062,1
M,-0.3581248389165658,-0.274226577213882,-0.10588631823793491,-0.606649174342656,-0.7130160144278488,-0.3618974413971044,-0.5616409693677887,1.2812562999185735,3265,1
I,0.3041720202709075,0.1279082279852377,0.023075808420658733,0.021472902170015087,0.2513502706581399,0.3136222013061001,-0.27233923469756416,-0.5965211687239669,4113,1
I,-0.647879714811085,-0.6260945317631122,-0.23484844489652856,-0.8515964566073062,-0.9991714307968221,-1.041950772977512,-0.41699010203267656,0.3423675655973033,3350,1
M,1.007862433157597,1.0829783903331478,2.602318341592529,1.4535505814683223,0.5082141877137537,1.719065753238942,2.1505627931655673,0.9682933884781502,307,1
F,0.34556557397012366,0.4295093318845779,0.5389243150550326,-0.06390291405500803,0.010258699386642721,-0.21681939732661762,-0.05536293369489571,0.6553304770377267,548,1
I,-1.3515701276977747,-1.4806309928112416,-1.524469711482464,-1.3150651732574323,-1.280820462656048,-1.3411742388728911,-1.2848953060433503,-1.5354099030452373,2719,1
I,-1.7655056646899452,-1.7319652460606918,-1.6534318381410575,-1.3719823840741145,-1.361935383831505,-1.3411742388728911,-1.3572207397109064,-0.9094840801643903,3197,1
F,0.014417144376387914,-0.07315917461432185,-0.23484844489652856,-0.25803125809047767,-0.2105541415909902,-0.4389701523095506,-0.10599073726218505,-0.2835582572835435,3120,1
I,-0.689273268510302,-0.5255608304633321,0.6678864417136262,-0.7956956245552076,-0.8977777793275009,-0.674721973924092,-0.706291836702901,1.9071821227994203,2402,1
M,0.3869591276693407,0.27870877993490784,-0.23484844489652856,-0.14826235151544787,-0.04156472247545486,-0.0354718422385091,-0.31573449489809785,0.029404654156879904,854,1
M,0.552533342466209,0.530043033184358,0.023075808420658733,0.360943409540941,0.6208738004574441,0.33629064569211364,0.16161336730777273,-0.2835582572835435,2670,1
F,-1.9310798794868136,-1.8324989473604716,-1.6534318381410575,-1.3953590956595376,-1.3822141141253692,-1.4137132609081347,-1.4295461733784625,-1.5354099030452373,2206,1
I,-1.434357235096209,-1.4806309928112416,-1.1375833315066834,-1.2307057357969928,-1.1704140421672315,-1.2368993946972289,-1.212569872375794,-0.5965211687239669,3813,1
I,0.09720425177482207,0.47977618253446797,0.023075808420658733,0.35586151571802305,0.7740908737888631,-0.02640446448410366,0.04589267343968279,-0.2835582572835435,1874,1
F,0.9664688794583799,0.7813772864338075,0.15203793507925167,0.6241855095680959,0.8754845252581842,0.6445814893418983,0.4617639170281306,0.3423675655973033,3065,1
I,-1.2273894666001235,-1.4303641421613515,-1.1375833315066834,-1.2815246740261734,-1.2312502330488242,-1.245966772451634,-1.2957441210934837,-1.5354099030452373,2819,1
M,0.17999135917325623,0.027374526685457656,-0.49277269821371583,-0.06796842911334247,0.34147796085309223,-0.352830063642699,-0.34466466836512033,-0.2835582572835435,1121,1
M,-1.7655056646899452,-1.6314315447609118,-1.1375833315066834,-1.3750315203678654,-1.3777077296156217,-1.3185057944868774,-1.3716858264444176,-0.9094840801643903,2412,1
M,0.8008946646615115,0.7311104357839175,0.5389243150550326,0.5083183304055645,0.24233750163864468,0.667249933727912,0.45091510197799717,0.9682933884781502,3394,1
I,-0.5236990537134337,-0.5758276811132221,-1.0086212048480898,-0.7225163535051876,-0.4786840199209731,-0.928608551047444,-0.8292450739377466,-0.5965211687239669,2741,1
I,-0.4823055000142166,-0.6260945317631122,-0.7506969515309028,-0.7824827006156206,-0.8234224349166654,-0.8061989513629707,-0.8509427040380134,-0.9094840801643903,943,1
F,0.9250753257591627,0.8819109877335877,1.0547728216894066,1.5643358668079357,1.1661463261369052,1.2475621100098595,0.9571931376508902,0.3423675655973033,2612,1
I,-1.1032088055024722,-1.179029888911902,-1.266545458165277,-1.146346298336553,-1.0870459287369008,-1.137158239398769,-1.161942068808505,-0.9094840801643903,2821,1
F,0.4283526813685578,0.530043033184358,0.2810000617378453,0.2044210797950651,-0.11366687463141646,0.250150557025262,0.44006628692786376,-0.2835582572835435,3773,1
F,0.7181075572630774,0.4295093318845779,-0.23484844489652856,0.0936357944554516,0.13869065791444976,-0.0717413532561306,0.24840388770884017,0.3423675655973033,2787,1
M,-1.7655056646899452,-1.8324989473604716,-1.524469711482464,-1.4065392620699573,-1.3709481528510001,-1.409179572030932,-1.3572207397109064,-0.9094840801643903,653,1
I,-0.19255062411969748,-0.07315917461432185,-0.49277269821371583,-0.4277665117759406,-0.4381265593332445,-0.33016161925668563,-0.31935076658147565,-0.5965211687239669,1580,1
M,0.2213849128724733,0.1279082279852377,0.15203793507925167,-0.178753714452956,-0.16774348874838785,-0.2802910416074557,0.10375302037372776,0.3423675655973033,4126,1
M,0.511139788766992,0.6305767344841375,0.6678864417136262,1.1842102088536655,1.9908146914207183,0.44963286762218163,0.4147523851442191,0.029404654156879904,1344,1
F,-0.44091194631499997,-0.5758276811132221,-0.6217348248723091,-0.6899922330385121,-0.7332947447217131,-0.4752396633271724,-0.5978036862015669,-0.5965211687239669,3925,1
M,0.13859780547403916,-0.02289232396443182,-0.3638105715551222,0.1312418087450451,0.5555312250661038,0.10960620183197793,-0.2578741479640529,-0.2835582572835435,845,1
M,-0.647879714811085,-0.5758276811132221,0.023075808420658733,-0.4796018287697047,-0.7017500531534798,-0.19415095294060403,-0.34466466836512033,1.2812562999185735,2460,1
I,-0.3581248389165658,-0.17369287591410193,0.15203793507925167,-0.49586388900304246,-0.5710649023707991,-0.529643929853605,0.12545065047399462,1.594219211358997,2329,1
F,-0.06836996302204625,-0.17369287591410193,-0.23484844489652856,-0.510093191707213,-0.7242819757022179,-0.4480375300639561,-0.3844436568822763,-0.2835582572835435,786,1
F,1.4217979701497667,1.1835120916329278,1.699583454982374,2.0166244170476424,2.0764359971059223,2.022822908011524,1.5538779654082286,0.9682933884781502,3742,1
M,0.05581069807560499,-0.02289232396443182,-0.3638105715551222,-0.35560361949050434,-0.3908095219808946,-0.17148250855459043,-0.3735948418321428,-0.9094840801643903,976,1
I,0.014417144376387914,-0.274226577213882,-0.10588631823793491,-0.42979926930510787,-0.4381265593332445,-0.18508357518619858,-0.45315281886645464,-0.5965211687239669,1593,1
F,1.6701592923450692,1.635913747481937,1.699583454982374,1.6121056687433652,1.7384571588748519,1.2294273545010486,1.8106332549280528,0.3423675655973033,1983,1
I,-0.06836996302204625,-0.07315917461432185,-0.3638105715551222,-0.47553631371137023,-0.4201010212942541,-0.561379751994024,-0.5037806224337438,-0.2835582572835435,2652,1
M,0.9664688794583799,1.2337789422828178,0.6678864417136262,0.7380199312014605,0.5329993025173656,1.093416688184967,0.8125422703157779,0.3423675655973033,1949,1
I,-0.8962410370063874,-0.8271619343626718,-1.0086212048480898,-0.8973335010135686,-0.86172670324952,-0.9014064177842277,-0.8147799872042353,-0.9094840801643903,2298,1
F,1.1320430942552482,1.1835120916329278,1.0547728216894066,1.5653522455725193,1.8849146554416492,1.9729523303622942,0.8884839756667119,0.029404654156879904,2960,1
I,-0.10976351672126333,0.47977618253446797,-0.10588631823793491,-0.2864898634988188,-0.318707369824933,-0.2304204639582258,-0.24702533291391968,-0.2835582572835435,2019,1
I,-1.5171443424946427,-1.4806309928112416,-1.3955075848238703,-1.2967703554949275,-1.2470225788329408,-1.3230394833640802,-1.2848953060433503,-1.2224469916048137,1827,1
