Class Name,handicapped-infants,water-project-cost-sharing,adoption-of-the-budget-resolution,physician-fee-freeze,el-salvador-aid,religious-groups-in-schools,anti-satellite-test-ban,aid-to-nicaraguan-contras,mx-missile,immigration,synfuels-corporation-cutback,education-spending,superfund-right-to-sue,crime,duty-free-exports,export-administration-act-south-africa,sampleNum,set
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,y,33,2
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,y,374,2
republican,y,y,y,y,y,n,y,n,n,n,n,y,y,y,n,y,117,2
republican,n,?,n,y,y,y,n,n,n,n,n,y,y,y,n,?,190,2
republican,n,y,n,y,y,y,n,n,n,n,y,?,y,y,?,?,11,2
republican,n,n,n,y,y,y,n,n,n,y,n,y,y,y,y,n,310,2
republican,n,n,n,y,y,y,n,n,n,y,y,y,y,y,n,?,335,2
republican,y,n,n,y,y,n,y,n,n,y,n,n,n,y,y,y,274,2
republican,n,n,y,y,y,y,y,n,n,y,y,y,y,y,n,y,353,2
republican,n,n,n,y,y,y,n,n,n,y,n,y,y,y,n,n,305,2
republican,n,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,57,2
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,121,2
republican,n,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,233,2
republican,?,n,y,y,n,y,y,y,y,y,n,y,n,y,n,y,402,2
republican,n,y,y,y,y,y,y,y,y,n,n,y,y,y,n,y,349,2
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,125,2
republican,n,y,y,y,y,y,y,?,n,n,n,n,?,?,y,?,315,2
republican,n,y,n,y,y,y,n,n,n,n,n,n,y,y,n,y,369,2
republican,n,y,n,y,y,y,n,n,n,y,y,y,y,n,n,y,136,2
republican,n,y,n,y,y,y,n,n,n,n,n,n,y,y,?,y,7,2
republican,n,n,n,y,y,n,y,n,y,y,n,n,n,y,n,y,343,2
republican,n,y,n,y,y,y,y,n,n,n,n,y,y,y,n,y,163,2
republican,n,n,n,y,y,y,n,n,n,y,n,y,y,y,n,?,132,2
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,y,146,2
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,n,n,357,2
republican,y,?,n,y,y,y,n,y,n,n,n,y,y,y,n,y,123,2
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,?,1,2
republican,n,n,n,y,y,y,y,y,y,y,n,y,y,y,n,y,142,2
republican,y,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,404,2
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,n,84,2
republican,y,y,n,y,y,y,n,n,n,n,y,y,y,y,n,y,392,2
republican,n,y,n,y,y,y,n,n,n,y,n,y,y,y,n,?,59,2
republican,y,n,y,y,y,y,y,y,n,y,y,y,n,y,y,y,167,2
republican,n,?,n,y,y,y,n,n,n,n,y,y,y,y,n,y,432,2
democrat,y,y,y,n,n,n,y,y,y,y,n,n,y,n,y,y,32,2
democrat,?,?,?,?,n,y,y,y,y,y,?,n,y,y,n,?,104,2
democrat,y,y,n,y,y,y,n,n,n,n,y,n,y,y,n,?,382,2
democrat,y,n,y,n,n,n,y,y,y,n,n,n,n,n,y,?,24,2
democrat,n,?,y,n,n,y,n,y,n,y,y,n,n,n,y,y,128,2
democrat,y,n,y,n,n,n,y,y,y,n,n,n,y,n,y,?,70,2
democrat,n,y,y,?,y,y,n,y,n,y,?,n,y,y,?,y,373,2
democrat,n,y,y,n,n,y,n,y,y,n,y,n,?,?,?,?,157,2
democrat,n,n,y,n,n,n,y,y,y,n,n,n,n,n,y,?,220,2
democrat,y,n,y,n,n,y,y,y,n,n,n,y,y,n,n,y,237,2
democrat,y,y,y,n,n,y,y,y,y,n,n,n,n,n,y,y,252,2
democrat,n,n,?,n,n,y,y,y,y,n,n,n,n,n,y,y,301,2
democrat,y,y,y,n,y,y,n,y,y,y,y,n,n,n,n,y,383,2
democrat,y,?,y,n,n,n,y,y,y,n,n,n,n,n,y,?,109,2
democrat,y,y,y,n,y,y,n,y,y,n,y,n,n,y,n,?,387,2
democrat,y,y,y,n,?,y,y,y,n,y,?,?,n,n,y,y,370,2
democrat,y,y,y,n,y,y,n,y,n,y,y,n,y,y,n,?,289,2
democrat,n,?,y,?,n,y,y,y,y,y,y,n,?,?,y,y,341,2
democrat,n,y,y,y,y,y,n,n,n,y,y,n,y,y,n,n,75,2
democrat,y,y,y,n,?,y,n,?,n,n,y,n,y,y,n,?,322,2
democrat,y,y,y,n,n,n,y,y,n,y,n,n,n,n,n,y,418,2
democrat,y,n,y,n,n,n,y,y,y,n,n,n,n,n,y,?,268,2
democrat,n,n,y,n,n,y,y,y,y,n,y,y,n,y,y,?,196,2
democrat,y,n,y,n,n,y,n,y,?,y,y,y,?,n,n,y,16,2
democrat,y,n,y,n,n,n,y,y,y,y,n,n,n,n,n,y,254,2
democrat,n,y,y,n,n,y,y,y,y,y,n,n,y,y,y,y,299,2
democrat,n,n,y,n,n,y,y,y,y,n,y,n,n,y,y,y,226,2
democrat,y,y,y,n,n,n,y,y,y,n,n,n,n,n,?,?,52,2
democrat,y,n,y,n,?,n,y,y,y,y,n,y,n,?,y,y,429,2
democrat,n,n,y,n,n,y,y,y,y,y,n,y,n,n,n,y,205,2
democrat,n,n,n,n,n,y,n,y,y,n,y,y,y,y,y,n,316,2
democrat,y,y,y,n,y,y,n,y,n,y,y,n,y,y,y,y,288,2
democrat,n,n,y,n,n,n,y,y,y,n,n,n,n,y,y,y,200,2
democrat,y,n,y,n,n,n,y,y,y,y,n,n,n,n,y,y,179,2
democrat,n,y,y,n,n,n,y,y,y,y,n,n,n,n,y,y,175,2
democrat,y,?,y,n,n,n,y,y,y,n,n,n,n,n,y,?,174,2
democrat,n,n,y,n,n,n,y,y,y,y,y,n,n,n,y,y,181,2
democrat,y,y,y,n,n,?,y,y,y,y,n,n,n,n,y,?,60,2
democrat,y,y,y,n,?,n,y,y,y,y,n,n,n,n,y,?,371,2
democrat,?,y,y,?,y,y,n,n,n,n,y,n,y,y,n,n,2,2
democrat,n,n,y,n,y,y,n,n,n,n,?,n,y,y,n,n,275,2
democrat,n,n,y,n,n,n,y,y,y,n,n,n,n,n,y,y,236,2
democrat,y,y,y,n,n,y,y,y,?,y,y,?,n,n,y,?,13,2
democrat,y,n,y,n,n,n,y,y,y,n,n,n,n,n,y,?,187,2
democrat,y,n,y,n,y,y,n,n,n,n,n,n,n,n,n,y,94,2
democrat,y,n,y,n,n,y,y,y,y,n,n,n,n,n,y,y,139,2
democrat,y,n,y,n,n,n,y,y,y,y,n,n,n,n,n,y,260,2
democrat,y,n,n,n,n,n,y,y,y,y,n,n,n,n,y,y,317,2
democrat,y,y,y,n,y,y,n,n,n,y,y,n,y,y,n,y,78,2
democrat,y,?,y,n,n,n,y,y,y,n,n,n,n,n,y,y,182,2
democrat,n,y,y,n,n,n,n,y,y,y,y,n,n,n,y,y,118,2
democrat,n,y,y,n,y,y,n,n,n,y,y,y,y,y,n,?,76,2
democrat,y,y,y,n,n,y,y,y,y,y,y,n,y,y,y,y,293,2
democrat,n,?,y,n,n,y,y,y,y,y,n,n,n,y,y,y,137,2
democrat,n,y,y,n,n,n,y,y,y,n,n,n,y,n,?,?,12,2
democrat,y,y,y,n,n,n,y,y,y,y,y,n,y,n,n,y,417,2
democrat,y,y,n,n,y,?,n,n,n,n,y,n,y,y,n,y,397,2
democrat,y,n,y,n,n,y,y,y,y,y,n,?,n,y,n,y,291,2
democrat,y,y,?,y,y,y,n,n,y,n,y,?,y,y,n,n,151,2
democrat,y,y,y,n,y,y,y,y,y,y,y,n,y,y,n,?,381,2
democrat,n,n,y,n,n,y,y,y,y,y,n,n,y,n,n,y,311,2
democrat,y,?,y,n,n,n,y,y,y,n,y,n,n,n,y,y,376,2
democrat,y,y,y,n,n,n,y,y,y,n,y,n,n,n,n,?,44,2
democrat,y,n,y,n,n,n,y,y,y,n,n,n,n,n,?,y,227,2
democrat,n,n,y,n,n,y,y,y,y,y,y,n,n,n,?,y,284,2
democrat,y,n,y,n,n,n,?,y,y,?,n,n,n,n,y,?,170,2
democrat,y,y,y,?,n,n,n,y,n,n,y,?,n,n,y,y,395,2
democrat,n,n,y,n,n,y,y,y,y,y,y,n,y,y,n,y,153,2
democrat,n,y,n,n,y,y,n,n,?,n,n,y,y,y,n,y,325,2
democrat,n,n,n,n,n,y,y,y,y,n,y,n,n,y,y,y,192,2
democrat,n,n,y,n,n,y,y,y,y,n,n,n,n,n,y,y,210,2
democrat,n,n,y,n,n,y,?,y,?,y,y,y,n,y,y,?,286,2
democrat,n,n,y,n,n,y,y,y,y,y,n,n,n,y,?,y,145,2
democrat,y,n,y,n,n,n,y,y,y,n,n,n,n,n,n,y,269,2
democrat,y,y,y,n,n,n,n,y,y,n,y,n,n,n,y,y,105,2
democrat,n,y,y,n,n,y,y,y,n,y,n,n,n,n,y,y,368,2
democrat,n,y,y,n,n,y,y,y,y,n,?,n,n,n,n,y,271,2
democrat,n,n,y,n,n,y,y,y,y,n,y,n,n,n,y,y,422,2
democrat,n,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,77,2
democrat,n,n,y,n,y,y,n,n,n,y,y,y,y,y,n,y,85,2
democrat,n,y,y,n,n,y,y,y,y,y,y,n,y,n,y,?,165,2
democrat,y,n,y,n,n,n,y,y,y,y,n,n,n,n,y,y,90,2
democrat,y,n,y,n,n,n,y,y,?,n,y,n,n,n,y,y,249,2
democrat,n,n,y,n,n,n,y,y,y,y,y,n,?,n,y,?,198,2
democrat,y,y,y,n,n,y,y,y,y,y,n,n,n,n,n,y,98,2
democrat,y,n,y,n,n,n,y,y,y,n,n,n,n,n,y,y,189,2
democrat,n,y,y,n,n,y,n,y,y,y,n,n,y,y,n,y,320,2
democrat,y,y,y,n,n,n,y,y,y,n,y,n,n,n,y,y,29,2
democrat,n,n,y,n,n,n,y,y,y,y,y,?,n,n,y,y,177,2
democrat,n,y,y,n,n,?,y,y,y,y,y,n,?,y,y,y,424,2
democrat,n,y,n,y,y,y,n,n,n,n,y,y,n,y,n,n,375,2
democrat,n,?,y,n,n,n,y,y,y,n,n,n,n,n,y,y,124,2
democrat,n,n,y,n,n,n,y,y,y,n,n,n,n,n,y,y,193,2
democrat,y,?,y,n,?,?,y,y,y,n,n,n,n,n,y,?,130,2
democrat,y,n,y,n,n,n,y,y,y,n,y,n,n,n,y,y,26,2
democrat,y,y,y,n,n,n,y,y,y,n,n,n,?,?,y,y,21,2
democrat,y,n,y,n,n,n,y,y,y,n,y,n,n,n,y,?,332,2
democrat,y,n,n,n,y,y,?,n,?,n,n,n,n,y,?,n,103,2
democrat,n,?,y,n,n,y,y,y,n,y,n,n,n,n,y,?,112,2
democrat,n,y,y,n,n,y,y,y,n,y,y,n,y,y,n,?,294,2
democrat,n,?,y,n,y,y,n,y,n,n,y,n,n,n,n,?,386,2
democrat,y,y,y,n,n,n,y,y,y,n,n,n,n,n,n,y,419,2
democrat,y,y,n,n,y,y,n,n,n,n,y,y,y,y,y,n,385,2
democrat,y,n,y,n,n,n,y,y,n,y,y,n,n,n,n,?,366,2
democrat,n,n,y,n,n,n,y,y,n,y,y,n,n,n,y,?,425,2
democrat,y,n,n,n,y,y,y,n,n,y,y,n,n,y,n,y,97,2
democrat,n,n,y,n,n,y,y,?,y,y,y,n,n,n,y,y,194,2
