Class Name,handicapped-infants,water-project-cost-sharing,adoption-of-the-budget-resolution,physician-fee-freeze,el-salvador-aid,religious-groups-in-schools,anti-satellite-test-ban,aid-to-nicaraguan-contras,mx-missile,immigration,synfuels-corporation-cutback,education-spending,superfund-right-to-sue,crime,duty-free-exports,export-administration-act-south-africa,sampleNum,set
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,?,1,2
republican,n,y,n,y,y,y,n,n,n,y,n,y,y,y,n,?,59,2
republican,n,?,?,y,y,y,n,n,n,y,n,y,y,y,?,y,120,2
republican,n,n,n,y,y,y,n,n,n,y,n,y,y,y,n,y,346,2
republican,n,n,n,y,y,y,y,n,n,y,n,n,n,y,y,y,239,2
republican,n,y,n,y,y,y,n,n,n,y,y,y,y,n,n,y,136,2
republican,y,y,y,y,y,n,y,n,n,n,n,y,y,y,n,y,117,2
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,n,y,405,2
republican,n,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,211,2
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,n,30,2
republican,?,?,?,?,n,y,n,y,y,n,n,y,y,n,n,?,393,2
republican,n,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,233,2
republican,?,n,y,y,n,y,y,y,y,y,n,y,n,y,n,y,402,2
republican,n,y,n,y,y,y,n,n,n,n,y,y,y,y,n,n,324,2
republican,n,n,n,y,y,y,n,n,n,y,n,y,y,y,n,y,412,2
republican,n,y,n,y,y,y,n,n,n,n,y,?,y,y,?,?,11,2
republican,n,y,n,y,y,y,n,n,n,y,y,y,y,y,n,n,401,2
republican,y,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,214,2
republican,y,y,y,y,y,y,y,y,n,y,n,n,y,y,n,y,420,2
republican,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,248,2
republican,n,y,n,y,y,y,n,n,n,y,n,y,y,y,n,y,58,2
republican,n,y,n,y,y,y,n,n,n,n,n,y,y,y,n,y,33,2
republican,n,n,n,y,y,y,n,n,n,y,n,y,n,y,n,y,266,2
republican,n,n,n,y,y,y,n,n,n,y,y,y,n,y,n,y,340,2
republican,n,n,n,y,y,n,n,n,n,n,n,y,n,y,?,y,257,2
republican,n,?,n,y,y,y,n,n,n,n,n,y,y,y,n,?,190,2
republican,n,y,n,y,y,y,n,n,n,y,n,y,y,y,n,n,217,2
republican,n,y,n,y,y,y,n,n,n,y,y,y,y,y,n,n,55,2
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,171,2
republican,n,n,n,y,y,y,n,n,n,y,n,y,y,y,n,?,132,2
republican,y,n,y,y,n,n,n,y,y,y,n,n,n,y,y,y,355,2
republican,n,y,n,y,y,y,n,n,n,y,y,y,y,y,n,y,148,2
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,n,n,409,2
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,n,?,134,2
republican,y,y,n,y,y,y,n,n,n,n,n,n,y,y,n,y,37,2
republican,n,n,n,y,y,y,y,y,y,y,n,y,y,y,n,y,142,2
republican,n,y,n,y,y,y,n,n,n,y,n,y,?,y,n,n,403,2
republican,n,n,n,y,y,n,y,n,y,y,n,n,n,y,n,y,343,2
republican,n,n,n,y,y,y,n,n,n,y,n,y,y,y,n,y,82,2
republican,n,n,n,y,y,y,n,n,n,n,n,y,y,y,n,y,379,2
republican,y,n,n,n,n,n,y,y,y,y,n,n,n,y,n,y,267,2
republican,n,y,y,y,y,y,y,?,n,n,n,n,?,?,y,?,315,2
republican,n,?,n,y,y,y,n,n,n,y,n,y,y,y,n,y,111,2
democrat,n,y,y,n,n,n,n,y,y,y,y,n,n,n,y,y,118,2
democrat,y,n,y,n,n,y,y,y,y,n,n,n,n,n,y,y,139,2
democrat,y,y,y,n,y,y,n,y,n,y,y,n,y,y,y,y,288,2
democrat,n,n,n,n,n,y,y,y,y,n,y,n,n,y,y,y,192,2
democrat,y,y,y,n,y,y,n,n,n,y,y,n,y,y,n,y,78,2
democrat,y,n,y,n,n,n,y,y,y,n,n,n,n,n,y,y,43,2
democrat,n,n,y,n,n,n,y,y,y,y,n,n,n,n,n,y,431,2
democrat,y,?,y,n,n,y,y,y,y,y,n,n,n,n,y,?,329,2
democrat,n,n,y,n,n,n,y,y,y,y,n,n,y,n,y,y,149,2
democrat,n,y,y,n,n,y,y,y,y,y,n,?,n,n,y,y,354,2
democrat,n,n,?,n,y,y,n,n,n,n,y,y,y,y,n,y,96,2
democrat,n,y,y,n,n,?,y,y,y,y,y,n,?,y,y,y,424,2
democrat,y,n,y,n,n,n,y,y,y,n,y,n,n,n,y,y,26,2
democrat,n,n,y,n,n,n,y,y,y,y,y,n,n,n,y,y,184,2
democrat,n,y,y,n,n,y,y,y,n,y,n,n,n,n,y,y,368,2
democrat,y,n,y,n,n,y,y,y,n,n,n,y,y,n,n,y,237,2
democrat,n,n,y,n,n,n,y,y,y,y,y,n,n,n,y,y,344,2
democrat,n,y,y,?,y,y,n,y,n,y,?,n,y,y,?,y,373,2
democrat,n,n,y,n,n,n,y,y,y,n,n,n,n,y,y,y,200,2
democrat,y,y,n,n,n,n,n,y,y,n,y,n,n,n,y,n,391,2
democrat,y,n,y,n,n,n,y,y,y,y,n,n,n,n,n,y,265,2
democrat,y,n,y,n,y,y,y,n,y,y,n,n,y,y,n,?,361,2
democrat,n,n,y,n,n,y,y,y,y,y,n,y,n,n,n,y,205,2
democrat,n,y,y,n,y,y,n,n,n,y,y,y,y,y,n,?,76,2
democrat,y,n,y,n,n,n,y,y,y,y,n,n,?,n,y,y,262,2
democrat,y,n,y,n,n,n,y,y,y,y,y,n,n,y,n,y,169,2
democrat,y,n,y,n,n,n,y,y,n,y,y,n,n,n,n,?,366,2
democrat,n,n,?,n,n,y,y,y,y,n,n,n,n,n,y,y,301,2
democrat,n,y,n,y,n,y,y,y,y,n,y,n,y,n,y,?,352,2
democrat,y,y,y,n,n,n,y,y,y,n,n,n,n,n,?,?,52,2
democrat,y,?,y,n,n,n,y,y,y,n,?,n,n,n,y,?,218,2
democrat,y,n,y,n,n,n,y,y,y,y,n,n,n,n,y,y,426,2
democrat,y,y,y,n,n,n,y,y,y,n,y,n,n,n,y,y,29,2
democrat,n,n,n,n,n,y,n,y,y,n,y,y,y,y,y,n,316,2
democrat,y,?,y,n,n,n,y,y,y,n,n,n,n,n,y,?,174,2
democrat,y,y,y,n,n,n,y,y,y,y,n,n,y,n,n,y,321,2
democrat,y,n,y,n,n,y,y,y,n,y,y,n,y,y,y,y,292,2
democrat,y,y,y,n,n,n,y,y,y,n,n,n,n,n,n,y,419,2
democrat,y,n,y,n,n,n,y,y,y,n,n,n,y,n,y,?,70,2
democrat,n,y,y,n,n,n,y,y,n,n,y,n,n,n,y,?,232,2
democrat,y,y,y,n,y,y,n,y,n,y,y,n,y,y,n,?,289,2
democrat,n,?,y,n,y,y,n,y,n,n,y,n,n,n,n,?,386,2
democrat,y,y,y,n,n,?,y,y,y,y,n,n,n,n,y,?,60,2
democrat,n,n,y,n,n,n,y,y,y,y,n,n,n,n,y,y,110,2
democrat,?,?,?,?,n,y,y,y,y,y,?,n,y,y,n,?,104,2
democrat,n,n,y,n,n,y,y,y,y,y,y,n,n,n,y,y,285,2
democrat,y,n,y,n,n,n,y,y,y,y,n,n,n,n,n,y,254,2
democrat,y,y,y,n,y,y,y,y,n,y,y,n,n,n,y,?,367,2
democrat,y,n,y,n,n,n,y,y,y,n,n,n,n,n,n,y,259,2
democrat,y,n,y,n,n,y,y,y,y,y,n,n,y,n,n,y,360,2
democrat,n,y,y,n,n,n,y,y,y,n,n,n,y,n,?,?,12,2
democrat,y,?,y,n,n,n,y,y,y,n,n,n,n,n,y,?,331,2
democrat,y,n,y,n,y,y,n,?,?,n,y,?,?,?,y,y,95,2
democrat,n,n,y,n,n,n,y,y,y,y,n,n,n,y,n,y,280,2
democrat,n,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,77,2
democrat,n,n,y,n,n,y,y,y,y,y,y,n,y,y,n,y,153,2
democrat,y,n,y,n,y,y,n,n,n,n,n,n,n,n,n,y,94,2
democrat,n,n,y,n,n,n,y,y,y,y,y,n,n,n,y,y,181,2
democrat,y,n,y,n,n,n,y,y,y,y,n,n,n,y,y,y,338,2
democrat,n,y,y,n,y,y,y,y,n,n,y,n,y,n,y,y,421,2
democrat,y,y,?,y,y,y,n,n,y,n,y,?,y,y,n,n,151,2
democrat,y,n,y,n,n,y,y,y,y,y,n,?,n,y,n,y,291,2
democrat,y,n,y,n,n,n,y,y,?,y,y,y,n,y,n,y,81,2
democrat,n,?,y,n,n,n,y,y,y,n,n,n,n,n,y,y,124,2
democrat,n,y,y,y,y,y,n,n,n,n,y,y,?,y,n,n,372,2
democrat,n,y,n,n,y,y,n,n,n,y,y,n,y,y,n,n,365,2
democrat,y,n,y,n,n,y,y,y,y,y,n,y,n,y,n,?,80,2
democrat,n,n,y,n,n,n,y,y,y,n,y,n,n,n,y,y,212,2
democrat,n,y,n,y,y,y,n,n,n,n,n,n,?,y,y,y,6,2
democrat,y,n,y,n,n,n,y,y,y,n,y,n,n,n,y,?,332,2
democrat,n,n,y,n,n,n,y,y,y,n,n,n,n,n,y,?,220,2
democrat,n,n,y,n,y,y,n,n,n,y,y,y,y,y,n,y,85,2
democrat,y,n,y,n,n,n,y,y,y,n,n,n,n,n,y,y,189,2
democrat,n,n,y,n,n,y,y,y,y,n,y,y,n,y,y,?,196,2
democrat,y,n,y,n,n,n,y,y,y,n,n,n,n,n,y,?,263,2
democrat,n,?,y,?,n,y,y,y,y,y,y,n,?,?,y,y,341,2
democrat,y,n,y,n,n,n,y,n,y,y,y,n,n,n,y,y,93,2
democrat,n,y,n,n,y,y,n,n,?,n,n,y,y,y,n,y,325,2
democrat,y,y,y,n,n,n,y,y,y,y,n,n,y,n,y,y,32,2
democrat,n,n,y,n,n,n,y,y,y,n,n,?,n,n,y,y,208,2
democrat,y,y,y,n,n,n,y,y,n,n,n,n,n,y,n,y,48,2
democrat,n,y,y,n,n,y,y,y,y,n,?,n,n,n,n,y,271,2
democrat,y,n,y,n,n,n,y,y,?,n,y,n,n,n,y,y,249,2
democrat,?,?,?,?,?,?,?,?,y,?,?,?,?,?,?,?,183,2
democrat,n,n,y,n,n,n,y,y,n,y,y,n,n,n,y,?,425,2
democrat,n,y,y,n,n,y,y,y,y,y,y,n,y,n,y,?,165,2
democrat,y,n,y,n,n,n,y,y,y,n,n,n,n,n,y,?,268,2
democrat,n,?,y,n,n,y,n,y,n,y,y,n,n,n,y,y,128,2
democrat,n,y,y,n,n,y,y,y,y,y,n,n,y,y,y,y,299,2
democrat,y,n,y,n,n,n,y,y,y,n,n,n,n,n,y,?,24,2
democrat,n,y,n,y,y,y,n,n,n,n,y,y,n,y,n,n,375,2
democrat,y,y,y,n,?,y,y,y,n,y,?,?,n,n,y,y,370,2
democrat,n,n,n,n,y,y,n,n,n,y,y,y,y,y,n,y,173,2
democrat,y,y,y,n,n,n,y,y,y,y,y,n,y,n,n,y,417,2
democrat,n,n,y,n,n,y,y,y,y,n,y,n,n,n,y,y,422,2
democrat,y,n,y,n,n,n,?,y,y,?,n,n,n,n,y,?,170,2
democrat,n,y,y,n,y,y,n,y,n,n,n,n,n,n,n,y,398,2
democrat,n,n,y,n,n,y,y,y,y,n,y,n,n,y,y,y,226,2
democrat,n,n,y,n,n,y,y,y,y,y,y,n,n,n,?,y,284,2
democrat,n,n,y,n,n,y,y,?,y,y,y,n,n,n,y,y,194,2
democrat,?,?,?,n,n,n,y,y,y,y,n,n,y,n,y,y,428,2
democrat,y,y,y,n,n,y,y,y,y,y,y,n,y,y,y,y,293,2
democrat,y,y,y,n,n,y,y,y,y,n,n,n,n,n,y,y,252,2
democrat,n,n,y,n,y,y,n,n,n,n,?,n,y,y,n,n,275,2
democrat,y,n,y,n,n,n,y,y,y,y,y,n,n,n,y,y,245,2
democrat,n,y,y,n,n,n,y,y,?,y,n,n,y,n,y,y,243,2
democrat,n,n,y,n,n,n,y,y,y,n,n,n,n,n,y,y,333,2
