nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features
17,8,religious-groups-in-schools,,republican,4,"{'n': np.int64(33), 'y': np.int64(34)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'religious-groups-in-schools']"
18,8,,,republican,4,,False,True,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='?',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile']"
19,9,mx-missile,,republican,4,"{'y': np.int64(35), 'n': np.int64(36)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='y' & `immigration`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'immigration', 'mx-missile']"
20,9,aid-to-nicaraguan-contras,,democrat,4,"{'?': np.int64(37), 'n': np.int64(38)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='y' & `immigration`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'immigration', 'aid-to-nicaraguan-contras']"
21,10,,,republican,4,,False,True,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='?' & `anti-satellite-test-ban`=='?',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'anti-satellite-test-ban']"
22,10,,,republican,4,,False,True,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='?' & `anti-satellite-test-ban`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'anti-satellite-test-ban']"
23,11,,,republican,4,,False,True,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='n' & `religious-groups-in-schools`=='n',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'religious-groups-in-schools']"
24,11,mx-missile,,democrat,4,"{'n': np.int64(39), 'y': np.int64(40), '?': np.int64(41)}",False,False,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='n' & `religious-groups-in-schools`=='y',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'religious-groups-in-schools', 'mx-missile']"
25,12,export-administration-act-south-africa,,democrat,4,"{'?': np.int64(42), 'y': np.int64(43)}",False,False,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='n',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa']"
26,12,export-administration-act-south-africa,,democrat,4,"{'?': np.int64(44), 'y': np.int64(45)}",False,False,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa']"
27,12,export-administration-act-south-africa,,democrat,4,"{'?': np.int64(46), 'y': np.int64(47)}",False,False,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='?',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa']"
28,13,,,democrat,4,,False,True,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='?' & `mx-missile`=='n',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile']"
29,13,,,democrat,4,,False,True,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='?' & `mx-missile`=='y',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile']"
30,16,aid-to-nicaraguan-contras,,republican,5,"{'n': np.int64(48), '?': np.int64(49)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='?',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
31,16,aid-to-nicaraguan-contras,,republican,5,"{'n': np.int64(50), 'y': np.int64(51)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
32,16,religious-groups-in-schools,,republican,5,"{'y': np.int64(52), 'n': np.int64(53)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'export-administration-act-south-africa', 'religious-groups-in-schools']"
33,17,adoption-of-the-budget-resolution,,republican,5,"{'n': np.int64(54), 'y': np.int64(55)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='y' & `religious-groups-in-schools`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'religious-groups-in-schools', 'adoption-of-the-budget-resolution']"
34,17,adoption-of-the-budget-resolution,,republican,5,"{'y': np.int64(56), 'n': np.int64(57)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='y' & `religious-groups-in-schools`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'religious-groups-in-schools', 'adoption-of-the-budget-resolution']"
35,19,religious-groups-in-schools,,democrat,5,"{'n': np.int64(58), 'y': np.int64(59)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='y' & `immigration`=='y' & `mx-missile`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'immigration', 'mx-missile', 'religious-groups-in-schools']"
36,19,aid-to-nicaraguan-contras,,republican,5,"{'n': np.int64(60), 'y': np.int64(61)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='y' & `immigration`=='y' & `mx-missile`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'immigration', 'mx-missile', 'aid-to-nicaraguan-contras']"
37,20,,,republican,5,,False,True,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='y' & `immigration`=='n' & `aid-to-nicaraguan-contras`=='?',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'immigration', 'aid-to-nicaraguan-contras']"
38,20,handicapped-infants,,democrat,5,"{'n': np.int64(62), 'y': np.int64(63)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='y' & `immigration`=='n' & `aid-to-nicaraguan-contras`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'immigration', 'aid-to-nicaraguan-contras', 'handicapped-infants']"
39,24,export-administration-act-south-africa,,democrat,5,"{'y': np.int64(64), 'n': np.int64(65), '?': np.int64(66)}",False,False,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='n' & `religious-groups-in-schools`=='y' & `mx-missile`=='n',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'religious-groups-in-schools', 'mx-missile', 'export-administration-act-south-africa']"
40,24,synfuels-corporation-cutback,,democrat,5,"{'y': np.int64(67), 'n': np.int64(68)}",False,False,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='n' & `religious-groups-in-schools`=='y' & `mx-missile`=='y',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'religious-groups-in-schools', 'mx-missile', 'synfuels-corporation-cutback']"
41,24,,,democrat,5,,False,True,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='n' & `religious-groups-in-schools`=='y' & `mx-missile`=='?',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'religious-groups-in-schools', 'mx-missile']"
42,25,aid-to-nicaraguan-contras,,democrat,5,"{'y': np.int64(69), 'n': np.int64(70)}",False,False,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='n' & `export-administration-act-south-africa`=='?',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
43,25,aid-to-nicaraguan-contras,,democrat,5,"{'y': np.int64(71), 'n': np.int64(72)}",False,False,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='n' & `export-administration-act-south-africa`=='y',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
44,26,religious-groups-in-schools,,democrat,5,"{'n': np.int64(73), 'y': np.int64(74), '?': np.int64(75)}",False,False,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='?',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'religious-groups-in-schools']"
45,26,aid-to-nicaraguan-contras,,democrat,5,"{'y': np.int64(76), 'n': np.int64(77)}",False,False,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
46,27,aid-to-nicaraguan-contras,,democrat,5,"{'y': np.int64(78), 'n': np.int64(79)}",False,False,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='?' & `export-administration-act-south-africa`=='?',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
47,27,aid-to-nicaraguan-contras,,democrat,5,"{'?': np.int64(80), 'y': np.int64(81)}",False,False,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='?' & `export-administration-act-south-africa`=='y',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
48,30,superfund-right-to-sue,,republican,6,"{'y': np.int64(82), '?': np.int64(83)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='?' & `aid-to-nicaraguan-contras`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'superfund-right-to-sue']"
49,30,,,republican,6,,False,True,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='?' & `aid-to-nicaraguan-contras`=='?',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
50,31,religious-groups-in-schools,,republican,6,"{'y': np.int64(84), 'n': np.int64(85)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools']"
51,31,adoption-of-the-budget-resolution,,republican,6,"{'y': np.int64(86), 'n': np.int64(87)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'adoption-of-the-budget-resolution']"
52,32,immigration,,republican,6,"{'n': np.int64(88), 'y': np.int64(89)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='n' & `religious-groups-in-schools`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'export-administration-act-south-africa', 'religious-groups-in-schools', 'immigration']"
53,32,superfund-right-to-sue,,republican,6,"{'y': np.int64(90), 'n': np.int64(91)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='n' & `religious-groups-in-schools`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'export-administration-act-south-africa', 'religious-groups-in-schools', 'superfund-right-to-sue']"
54,33,education-spending,,republican,6,"{'n': np.int64(92), 'y': np.int64(93)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='y' & `religious-groups-in-schools`=='n' & `adoption-of-the-budget-resolution`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'religious-groups-in-schools', 'adoption-of-the-budget-resolution', 'education-spending']"
55,33,,,republican,6,,False,True,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='y' & `religious-groups-in-schools`=='n' & `adoption-of-the-budget-resolution`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'religious-groups-in-schools', 'adoption-of-the-budget-resolution']"
56,34,immigration,,republican,6,"{'n': np.int64(94), 'y': np.int64(95)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='y' & `religious-groups-in-schools`=='y' & `adoption-of-the-budget-resolution`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'religious-groups-in-schools', 'adoption-of-the-budget-resolution', 'immigration']"
57,34,,,republican,6,,False,True,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='y' & `religious-groups-in-schools`=='y' & `adoption-of-the-budget-resolution`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'religious-groups-in-schools', 'adoption-of-the-budget-resolution']"
58,35,,,republican,6,,False,True,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='y' & `immigration`=='y' & `mx-missile`=='y' & `religious-groups-in-schools`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'immigration', 'mx-missile', 'religious-groups-in-schools']"
59,35,,,democrat,6,,False,True,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='y' & `immigration`=='y' & `mx-missile`=='y' & `religious-groups-in-schools`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'immigration', 'mx-missile', 'religious-groups-in-schools']"
60,36,export-administration-act-south-africa,,republican,6,"{'n': np.int64(96), 'y': np.int64(97), '?': np.int64(98)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='y' & `immigration`=='y' & `mx-missile`=='n' & `aid-to-nicaraguan-contras`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'immigration', 'mx-missile', 'aid-to-nicaraguan-contras', 'export-administration-act-south-africa']"
61,36,,,republican,6,,False,True,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='y' & `immigration`=='y' & `mx-missile`=='n' & `aid-to-nicaraguan-contras`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'immigration', 'mx-missile', 'aid-to-nicaraguan-contras']"
62,38,superfund-right-to-sue,,democrat,6,"{'y': np.int64(99), 'n': np.int64(100), '?': np.int64(101)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='y' & `immigration`=='n' & `aid-to-nicaraguan-contras`=='n' & `handicapped-infants`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'immigration', 'aid-to-nicaraguan-contras', 'handicapped-infants', 'superfund-right-to-sue']"
63,38,mx-missile,,democrat,6,"{'n': np.int64(102), 'y': np.int64(103)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='y' & `immigration`=='n' & `aid-to-nicaraguan-contras`=='n' & `handicapped-infants`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'immigration', 'aid-to-nicaraguan-contras', 'handicapped-infants', 'mx-missile']"
64,39,anti-satellite-test-ban,,democrat,6,"{'n': np.int64(104), 'y': np.int64(105)}",False,False,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='n' & `religious-groups-in-schools`=='y' & `mx-missile`=='n' & `export-administration-act-south-africa`=='y',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'religious-groups-in-schools', 'mx-missile', 'export-administration-act-south-africa', 'anti-satellite-test-ban']"
65,39,,,democrat,6,,False,True,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='n' & `religious-groups-in-schools`=='y' & `mx-missile`=='n' & `export-administration-act-south-africa`=='n',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'religious-groups-in-schools', 'mx-missile', 'export-administration-act-south-africa']"
66,39,,,democrat,6,,False,True,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='n' & `religious-groups-in-schools`=='y' & `mx-missile`=='n' & `export-administration-act-south-africa`=='?',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'religious-groups-in-schools', 'mx-missile', 'export-administration-act-south-africa']"
67,40,,,democrat,6,,False,True,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='n' & `religious-groups-in-schools`=='y' & `mx-missile`=='y' & `synfuels-corporation-cutback`=='y',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'religious-groups-in-schools', 'mx-missile', 'synfuels-corporation-cutback']"
68,40,,,democrat,6,,False,True,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='n' & `religious-groups-in-schools`=='y' & `mx-missile`=='y' & `synfuels-corporation-cutback`=='n',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'religious-groups-in-schools', 'mx-missile', 'synfuels-corporation-cutback']"
69,42,religious-groups-in-schools,,democrat,6,"{'n': np.int64(106), 'y': np.int64(107)}",False,False,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='n' & `export-administration-act-south-africa`=='?' & `aid-to-nicaraguan-contras`=='y',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools']"
70,42,immigration,,democrat,6,"{'n': np.int64(108), 'y': np.int64(109)}",False,False,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='n' & `export-administration-act-south-africa`=='?' & `aid-to-nicaraguan-contras`=='n',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'immigration']"
71,43,religious-groups-in-schools,,democrat,6,"{'y': np.int64(110), '?': np.int64(111), 'n': np.int64(112)}",False,False,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='n' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools']"
72,43,immigration,,democrat,6,"{'y': np.int64(113), 'n': np.int64(114)}",False,False,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='n' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='n',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'immigration']"
73,44,immigration,,democrat,6,"{'?': np.int64(115), 'n': np.int64(116), 'y': np.int64(117)}",False,False,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='?' & `religious-groups-in-schools`=='n',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'religious-groups-in-schools', 'immigration']"
74,44,immigration,,democrat,6,"{'y': np.int64(118), 'n': np.int64(119)}",False,False,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='?' & `religious-groups-in-schools`=='y',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'religious-groups-in-schools', 'immigration']"
75,44,,,democrat,6,,False,True,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='?' & `religious-groups-in-schools`=='?',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'religious-groups-in-schools']"
76,45,religious-groups-in-schools,,democrat,6,"{'y': np.int64(120), 'n': np.int64(121)}",False,False,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools']"
77,45,,,democrat,6,,False,True,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='n',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
78,46,religious-groups-in-schools,,democrat,6,"{'y': np.int64(122), 'n': np.int64(123)}",False,False,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='?' & `export-administration-act-south-africa`=='?' & `aid-to-nicaraguan-contras`=='y',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools']"
79,46,,,democrat,6,,False,True,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='?' & `export-administration-act-south-africa`=='?' & `aid-to-nicaraguan-contras`=='n',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
80,47,,,democrat,6,,False,True,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='?' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='?',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
81,47,,,democrat,6,,False,True,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='?' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras']"
82,48,water-project-cost-sharing,,republican,7,"{'n': np.int64(124), 'y': np.int64(125)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='?' & `aid-to-nicaraguan-contras`=='n' & `superfund-right-to-sue`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'superfund-right-to-sue', 'water-project-cost-sharing']"
83,48,,,republican,7,,False,True,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='?' & `aid-to-nicaraguan-contras`=='n' & `superfund-right-to-sue`=='?',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'superfund-right-to-sue']"
84,50,adoption-of-the-budget-resolution,,republican,7,"{'n': np.int64(126), 'y': np.int64(127)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='n' & `religious-groups-in-schools`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'adoption-of-the-budget-resolution']"
